row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|card_acpt_merchant_name|at_transactiondescription|at_transactiondescription2|at_mcccode
25922|335170024889   0000|CHIPPEWA FALL|WI|54729.0||US|MASSEYS #9|1205MASSEYS #9 800-627-7397 WI           0XXXXXXXXXXXXXXXX|MASSEYS #9|5661.0
25940|941000121954   0000|0012145204600|TX|75287.0||US|SKOPOS FINANCIAL|1222SKOPOS FINANCIAL 214-5204600 TX      0XXXXXXXXXXXXXXXX|Skopos Financial|5599.0
25953|0000000009902430000|LONG ISLAND|NY|||US|COSTCO WHSE #0243|8474401231COSTCO WHSE #0243 LONG ISLAND NY     0XXXXXXXXXXXXXXXX|COSTCO WHSE #0243|5300.0
25955|0000000009902430000|LONG ISLAND|NY|||US|COSTCO WHSE #0243|2467861214COSTCO WHSE #0243 LONG ISLAND NY     0XXXXXXXXXXXXXXXX|COSTCO WHSE #0243|5300.0
25956|0076556700710000000|TULSA|OK|74133.0||US|SUNSHINE INTERNATIONAL|1220SUNSHINE INTERNATIONAL TULSA OK      0XXXXXXXXXXXXXXXX|SUNSHINE INTERNATIONAL|5712.0
26005|2222200326470010000|HOUSTON|TX|77024.0||US|APPLE STORE  #R164|1229APPLE STORE  #R164 HOUSTON TX        0XXXXXXXXXXXXXXXX|APPLE STORE  #R164|5732.0
26020|2493410000513060000|702-505-8888|NV|89144.0||US|ALLEGNT*TRAVEL|1209ALLEGNT*TRAVEL 702-505-8888 NV       0XXXXXXXXXXXXXXXX|ALLEGNT*TRAVEL|4722.0
26048|W0417921       0000|GENEVA|IL|||US|WALGREENS 2100 W STATE|4229411206WALGREENS 2100 W STATE GENEVA IL     0XXXXXXXXXXXXXXXX|WALGREENS 2100 W STATE|5912.0
26051|8041460004696500000|800-638-6464|NV|89523.0||US|PAT*PATAGONIADIRECTINC|1217PAT*PATAGONIADIRECTIN 800-638-6464 NV0XXXXXXXXXXXXXXXX|PAT*PATAGONIADIRECTINC|5964.0
26054|8041460004696500000|800-638-6464|NV|89523.0||US|PAT*PATAGONIADIRECTINC|1223PAT*PATAGONIADIRECTIN 800-638-6464 NV0XXXXXXXXXXXXXXXX|PAT*PATAGONIADIRECTINC|5964.0
26076|0008492550598830000|BEAUMONT|TX|77707.0||US|FLOYD`S CAJUN SEAFOOD &|1219FLOYD`S CAJUN SEAFOOD & BEAUMONT TX  0XXXXXXXXXXXXXXXX|FLOYD'S CAJUN SEAFOOD &|5812.0
26108|0002270452649900000|ALEXANDRIA|VA|22314.0||US|LORIEN SPA|1212LORIEN SPA ALEXANDRIA VA             0XXXXXXXXXXXXXXXX|LORIEN SPA|7298.0
26110|4445090293258  0000|MANSFIELD|OH|44906.0||US|MEIJER INC #126    Q01|1227MEIJER INC #126    Q01 MANSFIELD OH  0XXXXXXXXXXXXXXXX|MEIJER INC #126    Q01|5411.0
26146|80010092009    0000|WESTERVILLE|OH|||US|KROGER 55 W. SCHROCK R|7397521208KROGER 55 W. SCHROCK R WESTERVILLE OH0XXXXXXXXXXXXXXXX|KROGER 55 W. SCHROCK RD|5411.0
26177|4445091025064  0000|FREEPORT|NY|11520.0||US|BJ WHOLESALE #0136|1207BJ WHOLESALE #0136 FREEPORT NY       0XXXXXXXXXXXXXXXX|BJ WHOLESALE #0136|5300.0
26187|0904320007677720000|800-657-9168|CT|6854.0||US|PLN*PRICELINE HOTELS|1206PLN*PRICELINE HOTELS 800-657-9168 CT 0XXXXXXXXXXXXXXXX|PLN*PRICELINE HOTELS|7011.0
26189|0904320007677720000|800-657-9168|CT|6854.0||US|PLN*PRICELINE HOTELS|1218PLN*PRICELINE HOTELS 800-657-9168 CT 0XXXXXXXXXXXXXXXX|PLN*PRICELINE HOTELS|7011.0
26208|0000000008969380000|CROWN POINT|IN|||US|ALDI 62025 06244500025|7526311230ALDI 62025 06244500025 CROWN POINT IN0XXXXXXXXXXXXXXXX|ALDI 62025 06244500025|5411.0
26212|4445090598656  0000|INDIANAPOLIS|IN|46268.0||US|KROGER #962|1217KROGER #962 INDIANAPOLIS IN          0XXXXXXXXXXXXXXXX|KROGER #962|5411.0
26227|67612370635P0030000|800-252-9638|NY|10038.0||US|WU-CPS AUTO LOAN PMT|1224WU-CPS AUTO LOAN PMT 800-252-9638 NY 0XXXXXXXXXXXXXXXX|WU-CPS AUTO LOAN PMT|4829.0
26256|BU59300104     0000|JERSEY CITY|NJ|||US|DUNCAN TIRE SHO 376 DU|3279111226DUNCAN TIRE SHO 376 DU JERSEY CITY NJ0XXXXXXXXXXXXXXXX|DUNCAN TIRE SHO 376 DUN|5532.0
26261|8018770274     0000|PASADENA|CA|91105.0||US|BURKE WILLIAMS V PASADE|1219BURKE WILLIAMS V PASADE PASADENA CA  0XXXXXXXXXXXXXXXX|BURKE WILLIAMS V PASADE|7298.0
26274|0000000008760750000|CYPRESS|TX|||US|HEB #020|3312481224HEB #020 CYPRESS TX                  0XXXXXXXXXXXXXXXX|HEB #020|5411.0
26307|0004261911609900000|LOS ANGELES|CA|90033.0||US|LOS ANGELES OFFICE|1217LOS ANGELES OFFICE LOS ANGELES CA    0XXXXXXXXXXXXXXXX|LOS ANGELES OFFICE|8042.0
26394|0003452318228820000|WASHINGTON|DC|20005.0||US|THE HAMILTON|1207THE HAMILTON WASHINGTON DC           0XXXXXXXXXXXXXXXX|THE HAMILTON|5812.0
26462|005600371990   0000|LONGVIEW|TX|||US|ULTA 3|7760671212ULTA 3 LONGVIEW TX                   0XXXXXXXXXXXXXXXX|ULTA 3|5977.0
26492|0000000009911530000|NORTH RIVERS|IL|||US|COSTCO WHSE #1153|1220COSTCO WHSE #1153 NORTH RIVERS IL    0XXXXXXXXXXXXXXXX           Purchase $456.52 Cash Back $60.00|COSTCO WHSE #1153|5300.0
26512|463565110643   0000|AUSTIN|TX|78754.0||US|SURCHARGE/MSB 800-688-|1231SURCHARGE/MSB 800-688- 800-6160166 TX0XXXXXXXXXXXXXXXX|MUNICIPAL SERVICES BURE|9222.0
26541|160000100840   0000|RARITAN|NJ|||US|STOP & SHOP 0864|1226STOP & SHOP 0864 RARITAN NJ          0XXXXXXXXXXXXXXXX           Purchase $97.10 Cash Back $150.00|STOP & SHOP 0864|5411.0
26543|3000089198000020000|COLORADO SPRI|CO|80906.0||US|THE BLUE STAR|1222THE BLUE STAR COLORADO SPRI CO       0XXXXXXXXXXXXXXXX|THE BLUE STAR|5812.0
26594|0013821020     0000|WOODSTOCK|GA|||US|JARED VAULT #42 915 RI|5119401221JARED VAULT #42 915 RI WOODSTOCK GA  0XXXXXXXXXXXXXXXX|JARED VAULT #42 915 RID|5944.0
26616|8002313933     0000|PALMDALE|CA|93551.0||US|KARENS CREATIVE ILLUSIO|1211KARENS CREATIVE ILLUSIO PALMDALE CA  0XXXXXXXXXXXXXXXX|KARENS CREATIVE ILLUSIO|7230.0
26643||Van Nuys|CA|||US|TARGET T- 14920 Raymer|1224TARGET T- 14920 Raymer Van Nuys CA   0XXXXXXXXXXXXXXXX|TARGET T- 14920 Raymer|5411.0
26649|002005629999   0000|BELL GARDENS|CA|||US|TOYS R US|4525191206TOYS R US BELL GARDENS CA            0XXXXXXXXXXXXXXXX|TOYS R US|5945.0
26665|4616771000917260000|HOUSTON|TX|77064.0||US|INT*SEWING TECHNOLOGIES|1216INT*SEWING TECHNOLOGI 281-469-5377 TX0XXXXXXXXXXXXXXXX|INT*SEWING TECHNOLOGIES|5722.0
26688|W0492731       0000|HOUSTON|TX|||US|WALGREENS 6675 W BELLF|5428931204WALGREENS 6675 W BELLF HOUSTON TX    0XXXXXXXXXXXXXXXX|WALGREENS 6675 W BELLFO|5912.0
26869|0000000005209480000|IRVING|TX|||US|SAVERS COST PLUS|4854441224SAVERS COST PLUS IRVING TX           0XXXXXXXXXXXXXXXX|SAVERS COST PLUS|5411.0
26890||Peoria|AZ|||US|TARGET T- 8055 W Bell|1219TARGET T- 8055 W Bell Peoria AZ      0XXXXXXXXXXXXXXXX|TARGET T- 8055 W Bell|5411.0
26893|0001740399299900000|PLAINFIELD|IL|60586.0||US|LAF - JOLIET|1229LAF - JOLIET PLAINFIELD IL           0XXXXXXXXXXXXXXXX|LAF - JOLIET|7997.0
26922|0001780062509910000|RENTON|WA|98057.0||US|IKEA SEATTLE|1213IKEA SEATTLE RENTON WA               0XXXXXXXXXXXXXXXX|IKEA - USA|5712.0
26945|0000020078129990000|ALLEN|TX|75002.0||US|TOYS R US #7812|1216TOYS R US #7812 ALLEN TX             0XXXXXXXXXXXXXXXX|TOYS R US #7812|5945.0
26970|000879902      0000|MISSOURI CITY|TX|77459.0||US|HEB  #110|1214HEB  #110 MISSOURI CITY TX           0XXXXXXXXXXXXXXXX|HEB #110|5411.0
26982||GREENWICH|CT|||US|CVS/PHARM 02210--EA PU|1205CVS/PHARM 02210--EA PU GREENWICH CT  0XXXXXXXXXXXXXXXX           Purchase $77.22 Cash Back $40.00|CVS/PHARM 02210--EA PU|5912.0
27048|80100006206    0000|PORT HUENEME|CA|||US|RALPHS 615 CHANNEL ISL|8646181231RALPHS 615 CHANNEL IS PORT HUENEME CA0XXXXXXXXXXXXXXXX|RALPHS 615 CHANNEL ISLA|5411.0
27114|50032WATLPTULIP0000|TULALIP|WA|||US|GCA* TULALIP RES|1408631215GCA* TULALIP RES TULALIP WA          0XXXXXXXXXXXXXXXX|GCA* TULALIP RES|4829.0
27117|0003454858698860000|SOUTHLAKE|TX|76092.0||US|COACH         00031161|1218COACH         00031161 SOUTHLAKE TX  0XXXXXXXXXXXXXXXX|COACH|5631.0
27134|00000127503    0000|RICHMOND|TX|||US|KOHL'S #1275 5550 W GR|1188101216KOHL'S #1275 5550 W GR RICHMOND TX   0XXXXXXXXXXXXXXXX|KOHL'S #1275 5550 W GRA|5311.0
27185|4445000971101  0000|CASA GRANDE|AZ|85122.0||US|FRYS MARKET PLACE #0669|1228FRYS MARKET PLACE #066 CASA GRANDE AZ0XXXXXXXXXXXXXXXX|FRYS MARKET PLACE #0669|5411.0
27192|5247710014308300000|SCOTTSDALE|AZ|85260.0||US|LUNICA BEAUTY, LLC|1217LUNICA BEAUTY, LLC 602-326-4455 AZ   0XXXXXXXXXXXXXXXX|LUNICA BEAUTY, LLC|5999.0
27221|0000000009301210000|EL CENTRO|CA|||US|COSTCO GAS #0121|1222COSTCO WHSE #01 EL CENTRO CA         0XXXXXXXXXXXXXXXX|COSTCO GAS #0121|5542.0
27240|0000000006745740000|FOX LAKE|IL|||US|#03453 JEWEL|2717171217#03453 JEWEL FOX LAKE IL             0XXXXXXXXXXXXXXXX|#03453 JEWEL|5411.0
27278|067107009599   0000|ALGONQUIN|IL|||US|THE HOME DEPOT 1940|3076261217THE HOME DEPOT 1940 ALGONQUIN IL     0XXXXXXXXXXXXXXXX|THE HOME DEPOT 1940|5200.0
27331||HAMMOND|IN|||US|Wal-Mart Super Center|1201WAL-MART #2818 HAMMOND IN            0XXXXXXXXXXXXXXXX           Purchase $165.46 Cash Back $20.00|WAL-MART #2818|5411.0
27332|324018673990   0000|AUSTIN|TX|||US|AT&T MOBILITY II LLC|6039851201AT&T MOBILITY II LLC AUSTIN TX       0XXXXXXXXXXXXXXXX|AT&T MOBILITY II LLC|4814.0
27374|5429298013222070000|HOLLISTER|CA|95023.0||US|HOLLISTER SUPER 1|7675221207HOLLISTER SUPER 1 HOLLISTER CA       0XXXXXXXXXXXXXXXX|HOLLISTER SUPER 1|5411.0
27383|8008241930     0000|RICHFIELD|WI|53076.0||US|CABELAS RETAIL RICHFIEL|1222CABELAS RETAIL RICHFIEL RICHFIELD WI 0XXXXXXXXXXXXXXXX|CABELAS INC|5941.0
27462||SAN BRUNO|CA|||US|BEST BUY #1896|1204BEST BUY #1896 SAN BRUNO CA          0XXXXXXXXXXXXXXXX|BEST BUY #1896|5732.0
27563|3668057410     0000|VALLEY STREAM|NY|11581.0||US|FOOTACTION 57410|6521701221FOOTACTION 57410 VALLEY STREAM NY    0XXXXXXXXXXXXXXXX|FOOTACTION 57410|5661.0
27606||SALINAS|CA|||US|KMART 3412|1213KMART 3412 SALINAS CA                0XXXXXXXXXXXXXXXX|KMART 3412|5310.0
27609|00199817076001 0000|EDISON|NJ|||US|U-HAUL MOVING & 110 US|0003511201U-HAUL MOVING & 110 US EDISON NJ     0XXXXXXXXXXXXXXXX|U-HAUL MOVING & 110 US|7513.0
27636|395700039600   0000|888-3971980|OH|43230.0||US|EXPRESS.COM|1204EXPRESS.COM 888-3971980 OH           0XXXXXXXXXXXXXXXX|EXPRESS.COM|5964.0
27641|0000482031339950000|LA PUENTE|CA|91744.0||US|WAL-MART #3133|1213WAL-MART #3133 LA PUENTE CA          0XXXXXXXXXXXXXXXX|WAL-MART STORES, INC|5411.0
27658|720000114348   0000|BROOKLYN|NY|||US|SHOPRITEGATEWAYCENTRS1|1217SHOPRITEGATEWAYCENTRS1 BROOKLYN NY   0XXXXXXXXXXXXXXXX           Purchase $29.39 Cash Back $100.00|SHOPRITEGATEWAYCENTRS1|5411.0
27675|7200001143480010000|BROOKLYN|NY|11239.0||US|SHOPRITEGATEWAYCENTRS1|1201SHOPRITEGATEWAYCENTRS1 BROOKLYN NY   0XXXXXXXXXXXXXXXX|SHOPRITEGATEWAYCENTRS1|5411.0
27703|350160000880   0000|BENTONVILLE|AR|72716.0||US|WALMART.COM 8009666546|1212WALMART.COM 800966654 800-966-6546 AR0XXXXXXXXXXXXXXXX|WALMART.COM 8009666546|5310.0
27706|350160000880   0000|BENTONVILLE|AR|72716.0||US|WALMART.COM 8009666546|1207WALMART.COM 800966654 800-966-6546 AR0XXXXXXXXXXXXXXXX|WALMART.COM 8009666546|5310.0
27714|350160000880   0000|BENTONVILLE|AR|72716.0||US|WALMART.COM 8009666546|1214WALMART.COM 800966654 800-966-6546 AR0XXXXXXXXXXXXXXXX|WALMART.COM 8009666546|5310.0
27716|350160000880   0000|BENTONVILLE|AR|72716.0||US|WALMART.COM 8009666546|1207WALMART.COM 800966654 800-966-6546 AR0XXXXXXXXXXXXXXXX|WALMART.COM 8009666546|5310.0
27718|350160000880   0000|BENTONVILLE|AR|72716.0||US|WALMART.COM 8009666546|1214WALMART.COM 800966654 800-966-6546 AR0XXXXXXXXXXXXXXXX|WALMART.COM 8009666546|5310.0
27735|0000020292499980000|NORTHVILLE|MI|48167.0||US|BABIES R US #9249|1220BABIES R US #9249 NORTHVILLE MI      0XXXXXXXXXXXXXXXX|TOYS R US|5945.0
27803|0008252394428820000|PALM BEACH GA|FL|33408.0||US|THE MELTING POT|1205THE MELTING POT PALM BEACH GA FL     0XXXXXXXXXXXXXXXX|DIP TWICE LLC|5812.0
27820|328030000991   0000|HOUSTON|TX|||US|ACADEMY SPORTS #116|2268831222ACADEMY SPORTS #116 HOUSTON TX       0XXXXXXXXXXXXXXXX|ACADEMY SPORTS #116|5941.0
27831|41028389260P0030000|SULPHUR|LA|70663.0||US|AT&T 0829|1219AT&T 0829 SULPHUR LA                 0XXXXXXXXXXXXXXXX|AT&T 0829|4812.0
27852|8788430142850  0000|South Barring|IL|60010.0||US|MAGO - SOUTH BARRINGTO|1217MAGO - SOUTH BARRING SOUTH BARRING IL0XXXXXXXXXXXXXXXX|Mago - South Barrington|5812.0
27865|0003450081728830000|PUYALLUP|WA|98373.0||US|JCPENNEY 0601|1220JCPENNEY 0601 PUYALLUP WA            0XXXXXXXXXXXXXXXX|JCPENNEY|5311.0
27972|7200003761960010000|NEW YORK|NY|10010.0||US|DAVID BARTON GYM- LIME|1222DAVID BARTON GYM- LIME NEW YORK NY   0XXXXXXXXXXXXXXXX|DAVID BARTON GYM- LIME|7997.0
27988|5247712000123530000|BEAVER DAM|WI|53916.0||US|FIREFLY FIBERS, LLC|1206FIREFLY FIBERS, LLC BEAVER DAM WI    0XXXXXXXXXXXXXXXX|FIREFLY FIBERS, LLC|5949.0
28012|0003280234009920000|LAS VEGAS|NV|89117.0||US|TILLYS #39|1220TILLYS #39 LAS VEGAS NV              0XXXXXXXXXXXXXXXX|TILLYS|5699.0
28040|445301506991   0000|Irving|TX|75061.0||US|SQ *KMSRACING|1211SQ *KMSRACING IRVING TX              0XXXXXXXXXXXXXXXX|SQ *KMSRACING|8999.0
28047|1200000547110010000|NEW YORK|NY|10028.0||US|SANDRO NY|1205SANDRO NY NEW YORK NY                0XXXXXXXXXXXXXXXX|SANDRO NY|5812.0
28073|000970828      0000|HUNTINGTON ST|NY|11746.0||US|BEST MARKET HUNTING|1222BEST MARKET HUNTING HUNTINGTON ST NY 0XXXXXXXXXXXXXXXX|BEST MARKET HUNTINGTON|5411.0
28137|0002262870059960000|FREMONT|CA|94538.0||US|ALLIED AUTO STORES|1219ALLIED AUTO STORES FREMONT CA        0XXXXXXXXXXXXXXXX|ALLIED AUTO STORES|5533.0
28280|0200003686680020000|NEW YORK|NY|10018.0||US|BAZAR NEW YORK|1217BAZAR NEW YORK NEW YORK NY           0XXXXXXXXXXXXXXXX|BAZAR NEW YORK|5631.0
28287|8000000276280010000|SACREMENTO|CA|95834.0||US|BJS RESTAURANTS 452|1222BJS RESTAURANTS 452 SACRAMENTO CA    0XXXXXXXXXXXXXXXX|BJ'S RESTAURANT #452|5812.0
28320|7200000745110010000|BROOMFIELD|CO|80021.0||US|OMNI INTERLOCKEN|1212OMNI INTERLOCKEN BROOMFIELD CO       0XXXXXXXXXXXXXXXX|OMNI INTERLOCKEN|3592.0
28385|0000100000     0000|CHICAGO IL|MN|98168.0||US|USAIRWAYS   03775312311|1230AMERICAN AI 00175320242 CHICAGO IL   0XXXXXXXXXXXXXXXX|AMERICAN AIR|3001.0
28393||TIGARD|OR|||US|MACY'S    9300 SW WASH|1218MACY'S    9300 SW WASH TIGARD OR     0XXXXXXXXXXXXXXXX|MACY'S    9300 SW WASH|5311.0
28394||TIGARD|OR|||US|MACY'S    9300 SW WASH|1227MACY'S    9300 SW WASH TIGARD OR     0XXXXXXXXXXXXXXXX|MACY'S    9300 SW WASH|5311.0
28410|4445900001504  0000|DAYTON|OH|45458.0||US|WM SUPERCENTER #1504|1213WM SUPERCENTER #1504 DAYTON OH       0XXXXXXXXXXXXXXXX|WM SUPERCENTER #1504|5411.0
28411|1110000243000000000|IOWA|LA|70647.0||US|LOVE S COUNTRY00002436|1201LOVE S COUNTRY00002436 IOWA LA       0XXXXXXXXXXXXXXXX|LOVE'S COUNTRY STORE #2|5541.0
28413|0535480002035540000|877-228-4881|TX|75201.0||US|ACT*www.playdbbi.net|1230ACT*SPLLreg 877-228-4881 TX          0XXXXXXXXXXXXXXXX|ACT*EVENT REGISTRATION|8398.0
28416|5600000175660010000|TACOMA|WA|98409.0||US|NALLEY VALLEY SELF STO|1216NALLEY VALLEY SELF STO TACOMA WA     0XXXXXXXXXXXXXXXX|NALLEY VALLEY SELF STO|4225.0
28435|0003454599898840000|CHATSWORTH|CA|91311.0||US|ALLIANCE UNTD INSURANCE|1225ALLIANCE UNTD INSURAN 866-530-5500 CA0XXXXXXXXXXXXXXXX|ALLIANCE UNTD INSURNCE|6300.0
28438|0003454599898840000|CHATSWORTH|CA|91311.0||US|ALLIANCE UNTD INSURANCE|1211ALLIANCE UNTD INSURAN 866-530-5500 CA0XXXXXXXXXXXXXXXX|ALLIANCE UNTD INSURNCE|6300.0
28439|0003454599898840000|CHATSWORTH|CA|91311.0||US|ALLIANCE UNTD INSURANCE|1219ALLIANCE UNTD INSURAN 866-530-5500 CA0XXXXXXXXXXXXXXXX|ALLIANCE UNTD INSURNCE|6300.0
28448|0000671070064620000|WOODLAND HLS|CA|91367.0||US|THE HOME DEPOT 6632|1226THE HOME DEPOT 6632 WOODLAND HLS CA  0XXXXXXXXXXXXXXXX|THE HOME DEPOT 6632|5200.0
28477|067107004731   0000|HOUSTON|TX|||US|THE HOME DEPOT 578|7628931226THE HOME DEPOT 578 HOUSTON TX        0XXXXXXXXXXXXXXXX|THE HOME DEPOT 578|5200.0
28494|5429298007509450000|INDIO|CA|92201.0||US|STATERBROS094|1211STATERBROS094 INDIO CA               0XXXXXXXXXXXXXXXX           Purchase $66.45 Cash Back $40.00|STATERBROS094|5411.0
28506|50972NYEYRINVCR0000|YONKERS|NY|||US|Global Cash Acce|3763161214Global Cash Acce YONKERS NY          0XXXXXXXXXXXXXXXX|Global Cash Acce|4829.0
28511|0001740300769990000|4029357733|NY|10120.0||US|PAYPAL *AEROPOSTALE|1207PAYPAL *AEROPOSTALE 402-935-7733 NY  0XXXXXXXXXXXXXXXX|PAYPAL *AEROPOSTALE|5699.0
28520||FRISCO|TX|||US|WM SUPERC Wal-Mart Sup|1209WAL-MART #3777 FRISCO TX             0XXXXXXXXXXXXXXXX|WAL-MART #3777|5411.0
28582|0000066383110210000|COLUMBUS|OH|43240.0||US|BROOKSTONE  210|1221BROOKSTONE  210 COLUMBUS OH          0XXXXXXXXXXXXXXXX|BROOKSTONE 210|5947.0
28643|0003841870909960000|WHITTIER|CA|90601.0||US|HADLEY TOW|1224HADLEY TOW 5626923793 CA             0XXXXXXXXXXXXXXXX|HADLEY TOW|7538.0
28759|80140015307    0000|HAPPY VALLEY|OR|||US|FRED MEYER FRED MEYER|7251711223FRED MEYER FRED MEYER HAPPY VALLEY OR0XXXXXXXXXXXXXXXX|FRED MEYER FRED MEYER 1|5411.0
28778|8788850002379  0000|HIGHLAND PARK|IL|60035.0||US|IVANCHENKO M.D. PC PAI|1202IVANCHENKO M.D. PC P BUFFALO GROVE IL0XXXXXXXXXXXXXXXX|IVANCHENKO M.D. PC PAIN|8011.0
28792||OCOEE|FL|||US|USPS 1166450570|1222USPS 1166450570 OCOEE FL             0XXXXXXXXXXXXXXXX|USPS 1166450570|9402.0
28813|0679670007310000000|718-358-0900|NY|11377.0||US|TWC*TIME WARNER NYC|1206TWC*TIME WARNER NYC 718-358-0900 NY  0XXXXXXXXXXXXXXXX|TWC*TIME WARNER NYC|4899.0
28815|0679670007310000000|718-358-0900|NY|11377.0||US|TWC*TIME WARNER NYC|0102TWC*TIME WARNER NYC 718-358-0900 NY  0XXXXXXXXXXXXXXXX|TWC*TIME WARNER NYC|4899.0
28818|0679670007310000000|718-358-0900|NY|11377.0||US|TWC*TIME WARNER NYC|1207TWC*TIME WARNER NYC 718-358-0900 NY  0XXXXXXXXXXXXXXXX|TWC*TIME WARNER NYC|4899.0
28820|0679670007310000000|718-358-0900|NY|11377.0||US|TWC*TIME WARNER NYC|1224TWC*TIME WARNER NYC 718-358-0900 NY  0XXXXXXXXXXXXXXXX|TWC*TIME WARNER NYC|4899.0
28823|0679670007310000000|718-358-0900|NY|11377.0||US|TWC*TIME WARNER NYC|1217TWC*TIME WARNER NYC 718-358-0900 NY  0XXXXXXXXXXXXXXXX|TWC*TIME WARNER NYC|4899.0
28826|0679670007310000000|718-358-0900|NY|11377.0||US|TWC*TIME WARNER NYC|1218TWC*TIME WARNER NYC 718-358-0900 NY  0XXXXXXXXXXXXXXXX|TWC*TIME WARNER NYC|4899.0
28828|0679670007310000000|718-358-0900|NY|11377.0||US|TWC*TIME WARNER NYC|1213TWC*TIME WARNER NYC 718-358-0900 NY  0XXXXXXXXXXXXXXXX|TWC*TIME WARNER NYC|4899.0
28836|0679670007310000000|718-358-0900|NY|11377.0||US|TWC*TIME WARNER NYC|1212TWC*TIME WARNER NYC 718-358-0900 NY  0XXXXXXXXXXXXXXXX|TWC*TIME WARNER NYC|4899.0
28838|0679670007310000000|718-358-0900|NY|11377.0||US|TWC*TIME WARNER NYC|1215TWC*TIME WARNER NYC 718-358-0900 NY  0XXXXXXXXXXXXXXXX|TWC*TIME WARNER NYC|4899.0
28839|0679670007310000000|718-358-0900|NY|11377.0||US|TWC*TIME WARNER NYC|1220TWC*TIME WARNER NYC 718-358-0900 NY  0XXXXXXXXXXXXXXXX|TWC*TIME WARNER NYC|4899.0
28848|3067520311502000000|BRICK|NJ|8723.0||US|OUTBACK 3115|1214OUTBACK 3115 BRICK NJ                0XXXXXXXXXXXXXXXX|OUTBACK #3115|5812.0
28903||DANVILLE|IL|||US|BURLNGTON STORES868|1221BURLNGTON STORES868 DANVILLE IL      0XXXXXXXXXXXXXXXX|BURLNGTON STORES868|5651.0
28992|D539099101     0000|LEXINGTON|KY|||US|GAMESTOP #2991 W 524 N|8305961223GAMESTOP #2991 W 524 N LEXINGTON KY  0XXXXXXXXXXXXXXXX|GAMESTOP #2991 W 524 NE|7993.0
29013|0000671070030970000|PONTIAC|MI|48341.0||US|THE HOME DEPOT 2701|1204THE HOME DEPOT 2701 PONTIAC MI       0XXXXXXXXXXXXXXXX|THE HOME DEPOT 2701|5200.0
29049|0008461641808830000|PEWAUKEE|WI|53072.0||US|COUNTRY SPRINGS HOTEL|1216COUNTRY SPRINGS HOTEL PEWAUKEE WI    0XXXXXXXXXXXXXXXX|COUNTRY SPRINGS HOTEL|7011.0
29067|0000000003110780000|NEWARK|NJ|||US|#00237 ACME|1222#00237 ACME NEWARK NJ                0XXXXXXXXXXXXXXXX           Purchase $10.94 Cash Back $100.00|#00237 ACME|5411.0
29073|328054339994   0000|EL CAJON|CA|||US|TURNERS OUTDOORSMAN|3482001208TURNERS OUTDOORSMAN EL CAJON CA      0XXXXXXXXXXXXXXXX|TURNERS OUTDOORSMAN|5941.0
29094|0000022730583890000|ENGLEWOOD|CO|80111.0||US|LOW T CENTER GREENWOOD|1215LOW T CENTER GREENWOOD ENGLEWOOD CO  0XXXXXXXXXXXXXXXX|LOW T CENTER GREENWOOD|8099.0
29107||ANAHEIM|CA|||US|OREILLY AUTO PARTS 439|1226OREILLY AUTO PARTS 439 ANAHEIM CA    0XXXXXXXXXXXXXXXX|OREILLY AUTO PARTS 439|5533.0
29130||FAYETTEVILLE|GA|||US|WM SUPERC Wal-Mart Sup|1219WM SUPERC Wal-Mart Su FAYETTEVILLE GA0XXXXXXXXXXXXXXXX|WM SUPERC Wal-Mart Sup|5411.0
29140|13960082       0000|PASADENA|TX|||US|TARGET T1396 TARGET T1|1111271201TARGET T1396 TARGET T1 PASADENA TX   0XXXXXXXXXXXXXXXX|TARGET T1396 TARGET T13|5411.0
29157||GRAND RAPIDS|MI|||US|D&W 1576  2181 WEALTHY|1224D&W 1576  2181 WEALTH GRAND RAPIDS MI0XXXXXXXXXXXXXXXX|D&W 1576  2181 WEALTHY|5411.0
29201|175000002108   0000|NANUET|NY|||US|LOWE'S #2249|2725241231LOWE'S #2249 NANUET NY               0XXXXXXXXXXXXXXXX|LOWE'S #2249|5200.0
29203||||||||1209OLD NAVY ON-LINE 800-OLDNAVY OH      0XXXXXXXXXXXXXXXX|NE 800-OLDNAVY OH      0XXXX|5964.0
29217|KLO27613       0000|JEFFERSONVILL|IN|||US|KROGER HWY 62/ALLISON|4137091212KROGER HWY 62/ALLISO JEFFERSONVILL IN0XXXXXXXXXXXXXXXX|KROGER HWY 62/ALLISON|5411.0
29219|2610003001058730000|LINDENHURST|NY|11757.0||US|PROFESSIONAL TREE SURGE|1208PROFESSIONAL TREE SURG LINDENHURST NY0XXXXXXXXXXXXXXXX|PROFESSIONAL TREE SURGE|5251.0
29308|0000000000861890000|VERNON HILLS|IL|||US|MARIANOS FRESH|7246761212MARIANOS FRESH VERNON HILLS IL       0XXXXXXXXXXXXXXXX|MARIANOS FRESH|5411.0
29343|000674581      0000|SKOKIE|IL|60076.0||US|JEWEL #3465|1214JEWEL #3465 SKOKIE IL                0XXXXXXXXXXXXXXXX|#03465 JEWEL|5411.0
29351|0000409129908000000|00001|WA|98032.0||US|CITY OF KENT-CITY HALL|1213CITY OF KENT-CITY HALL 253-8565207 WA0XXXXXXXXXXXXXXXX|City of Kent - City Hal|9399.0
