store_number,store_name,address,city,state,zip_code,phone_number,manager,tool_rental,wifi,store_hours,latitude,longitude
2037,Carmel,9855 North Michigan Rd,Carmel,IN,46032,(317) 870-7680,Dujuana Graham,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,39.931485,-86.229109
2101,Waterloo,1050 Southtown Drive,Waterloo,IA,50702,(319) 232-8889,James D. Midcalf,,yes,Monday 7:00-21:00; Tuesday 7:00-21:00; Wednesday 7:00-21:00; Thursday 7:00-21:00; Friday 7:00-21:00; Saturday 7:00-21:00; Sunday 8:00-19:00,42.454352,-92.334925
2103,W Des Moines,3700 University Ave,West Des Moines,IA,50266,(515) 221-2233,Brandon J. Lansing,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-19:00,41.598104,-93.756499
2104,SE Des Moines,4900 SE 14th St,Des Moines,IA,50320,(515) 287-7269,Michael E. Lange,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-19:00,41.538714,-93.599852
2107,Ankeny,2335 SE Delaware Ave,Ankeny,IA,50021,(515) 963-1890,Robert J. McLaughlin,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-19:00,41.707512,-93.578358
2108,Cedar Rapids,4501 1st Avenue SE,Cedar Rapids,IA,52403,(319) 294-0480,Matt K. Austin,yes,yes,Monday 7:00-21:00; Tuesday 7:00-21:00; Wednesday 7:00-21:00; Thursday 7:00-21:00; Friday 7:00-21:00; Saturday 7:00-21:00; Sunday 8:00-19:00,42.021915,-91.625214
2109,Council Bluffs,3101 Manawa Center Dr,Council Bluffs,IA,51503,(712) 366-7814,Thomas E. Gargano,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,41.230461,-95.84774
2111,Bettendorf,920 Middle Road,Bettendorf,IA,52722,(563) 359-7228,Nicole J. Iossi,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-19:00,41.541777,-90.520153
2113,Clinton,1850 Lincoln Way,Clinton,IA,52732,(563) 242-0349,Justin R. Thoms,,yes,Monday 7:00-21:00; Tuesday 7:00-21:00; Wednesday 7:00-21:00; Thursday 7:00-21:00; Friday 7:00-21:00; Saturday 7:00-21:00; Sunday 8:00-19:00,41.81782,-90.229657
2114,Sioux City,415 Cunningham Drive,Sioux City,IA,51106,(712) 255-5310,Jon H. Hansen,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,42.48668,-96.38581
2115,Urbandale,10850 Plum Drive,Urbandale,IA,50322,(515) 251-5819,Robert A. Kaselnak,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-19:00,41.648873,-93.764969
2201,Olathe,11850 S Strang Line Rd,Olathe,KS,66062,(913) 768-1600,Virginia F. Romero,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,38.91369,-94.76571
2202,Merriam,5700 Antioch Ave,Merriam,KS,66202,(913) 789-8899,Kenton Tuttle,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.02586,-94.686457
2203,N Overland Park,9600 Metcalf Ave,Overland Park,KS,66212,(913) 648-7811,John Gardner,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,38.95348,-94.66775
2204,E Wichita,3350 N Woodlawn,Wichita,KS,67226,(316) 681-0899,Tamara M. Brown,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,37.744139,-97.262436
2205,W Wichita,8444 W McCormick Ave,Wichita,KS,67209,(316) 773-1988,Matthew D. Jensen,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-21:00; Sunday 8:00-19:00,37.672384,-97.440257
2207,Topeka,5900 SW Huntoon,Topeka,KS,66604,(785) 272-5949,Timothy W. Burns,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.04365,-95.75715
2209,S Overland Park,8000 W 135th Street,Overland Park,KS,66223,(913) 851-9961,Brooke L. Wrisinger,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,38.883812,-94.67811
2211,Lawrence,1910 W 31st Street,Lawrence,KS,66046,(785) 749-2074,Bruce C. Knight,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,38.92816,-95.25677
2213,Shawnee,15501 W 67th St,Shawnee,KS,66217,(913) 631-1005,Jack M. Hunter,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.00754,-94.76776
2214,Hutchinson,1907 E 17th Avenue,Hutchinson,KS,67501,(620) 728-0460,John T. Hall,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,38.072231,-97.892659
2216,Leavenworth,5000 S 4th Street,Leavenworth,KS,66048,(913) 727-1978,Elizabeth J. King,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.26905,-94.89984
2217,"Manhattan,KS",605 S Seth Child Rd,Manhattan,KS,66502,(785) 537-6810,Cephas C. Pannell,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,39.173848,-96.603019
2218,S Olathe,20025 W 154th Street,Olathe,KS,66062,(913) 780-6933,Kevin Trembly,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,38.84998,-94.81813
2219,Garden City,3110 E Kansas Ave,Garden City,KS,67846,(620) 275-5943,Luis M. Serafin,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,37.981737,-100.839145
2220,"Pittsburg,KS",3001 N Broadway,Pittsburg,KS,66762,(620) 231-0831,Michael D. Johnson,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,37.438234,-94.707408
2221,Hays,1310 E 41st Street,Hays,KS,67601,(785) 625-0044,David K. Clingan,,yes,Monday 7:00-21:00; Tuesday 7:00-21:00; Wednesday 7:00-21:00; Thursday 7:00-21:00; Friday 7:00-21:00; Saturday 7:00-21:00; Sunday 8:00-19:00,38.897832,-99.312569
2301,Hurstborne Rd,2600 S Hurstbourne Pkwy,Louisville,KY,40220,(502) 491-3682,Asa G. White,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,38.21342,-85.59375
2302,"Dixie Hwy, KY",6840 Dixie Hwy,Louisville,KY,40258,(502) 933-3332,Kerrie D. McCormick,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,38.151403,-85.836612
2303,Lexington,2397 Richmond Rd,Lexington,KY,40502,(859) 269-4774,Jason S. Thomas,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,38.01473,-84.46073
2305,Westport,10301 Westport Rd,Louisville,KY,40241,(502) 339-7909,Scott C. Krueger,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,38.29321,-85.5604
2306,Florence,99 Spiral Blvd,Florence,KY,41042,(859) 283-1460,Janet L. Eilerman,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.011901,-84.640921
2307,Preston Hwy,8232 Preston Hwy,Louisville,KY,40219,(502) 964-1845,Samantha L. Bowman,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,38.133089,-85.683777
2313,St Matthews,964 Breckenridge Lane,Louisville,KY,40207,(502) 899-3706,James Autry,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,38.23412,-85.64015
2314,Paducah,2801 James Sanders Rd,Paducah,KY,42001,(270) 442-0817,Gaylon W. Williams,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,37.072164,-88.684889
2315,Turfland,2021 Harrodsburg Rd,Lexington,KY,40504,(859) 373-0594,Anthony D. Hollars,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,38.02589,-84.53623
2316,Elizabethtown,1510 Ring Road,Elizabethtown,KY,42701,(270) 763-6827,Joseph A. Mitchell,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,37.725795,-85.890686
2317,Owensboro,5150 US 431-Frederica St,Owensboro,KY,42301,(270) 683-9923,Denise D. Desjardin,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,37.71707,-87.12837
2318,"Bowling Green,KY",2233 Gary Farms Blvd,Bowling Green,KY,42104,(270) 393-0464,Andrew D. Berglund,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-19:00,36.957381,-86.434512
2323,Cold Spring,415 Crossroads Blvd,Cold Spring,KY,41076,(859) 572-0018,Alan J. Goderwis,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.003135,-84.415946
2324,Crescent Springs,500 Clock Tower Way,Crescent Springs,KY,41017,(859) 331-4500,Felicia L. Lynam,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.055291,-84.56978
2501,Glen Burnie,601 New Ordnance Rd,Glen Burnie,MD,21060,(410) 553-9600,Christopher J. Ford,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.198624,-76.596005
2502,White Marsh,9955 Pulaski Hwy,Baltimore,MD,21220,(410) 780-9200,Curtis J. Ingram,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.359867,-76.446492
2503,Catonsville,6000 Baltimore Natl Pike,Catonsville,MD,21228,(410) 719-9200,Shane R. Imschweiler,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.28523,-76.743329
2504,Towson,1971 East Joppa Road,Parkville,MD,21234,(410) 882-1900,John Garst,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.395852,-76.544033
2505,Dundalk,6315 Eastern Avenue,Baltimore,MD,21224,(410) 631-4440,Charles J. Neary,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,39.286195,-76.538796
2506,Bel Air,655 Marketplace Dr,Bel Air,MD,21014,(410) 638-0929,Christopher T. Gibson,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.521008,-76.350555
2507,Owings Mills,9818 Reisterstown Rd,Owings Mills,MD,21117,(410) 356-1037,Mark G. Lowry,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.40993,-76.76662
2509,Bethesda,7111 Westlake Terrace,Bethesda,MD,20817,(301) 634-3726,Orrin D. Burkett,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,39.027383,-77.144667
2510,"Aberdeen,MD",979 Beards Hill Road,Aberdeen,MD,21001,(410) 297-8930,Jessica L. Langston,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.524091,-76.183878
2511,West Frederick,51 N McCain Drive,Frederick,MD,21702,(301) 644-2840,John M. Reiter,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.420128,-77.453585
2550,Gaithersburg,15740 Shady Grove Road,Gaithersburg,MD,20877,(301) 330-4900,Anthony J. Mazzola,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,39.115194,-77.187159
2551,Silver Spring,2300 Broadbirch Drive,Silver Spring,MD,20904,(301) 680-3500,Scott D. Burton,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,39.058248,-76.960654
2552,College Park,4700 Cherry Hill Rd,College Park,MD,20740,(301) 345-6774,Charlotte D. Mackay,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,39.017494,-76.93041
2554,Oxon Hill,6003 Oxon Hill Road,Oxon Hill,MD,20745,(301) 839-9600,Leon K. Ram,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,38.806179,-76.975259
2555,Capitol Heights,150 Hampton Park Blvd,Capitol Heights,MD,20743,(301) 324-0180,Carl A. Lewis,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,38.88789,-76.851375
2557,Annapolis,145 Defense Highway,Annapolis,MD,21401,(410) 571-0820,Laura M. Gibson,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,38.983701,-76.554173
2558,Aspen Hill,14000 Georgia Avenue,Aspen Hill,MD,20906,(301) 871-0603,Matthew R. Bobbitt,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,39.083275,-77.080812
2559,Frederick,5517 Urbana Pike,Frederick,MD,21704,(301) 620-0571,Brandi L. Kurtz,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.382882,-77.401003
2560,Germantown,21010 Frederick Rd,Germantown,MD,20876,(301) 515-7944,John W. Roberts,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,39.201078,-77.247895
2561,Salisbury,115 E North Pointe Dr,Salisbury,MD,21804,(410) 548-9800,Danny J. Silverman,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,38.415641,-75.564001
2562,Bowie,4121 Crain Hwy,Bowie,MD,20716,(301) 809-3455,Meron Hailemichael,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,38.94595,-76.717802
2563,Waldorf,12050 Jefferson Farm Pl,Waldorf,MD,20601,(301) 638-7222,Brian S. Zlotorzynski,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,38.647042,-76.892271
2564,Hyattsville,3301 E West Highway,Hyattsville,MD,20782,(301) 891-1106,Brian R. Conway,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,38.96614,-76.965292
2565,Timonium,125 Industry Lane,Cockeysville,MD,21030,(410) 667-8200,Darrin P. Fiorini,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.465137,-76.641568
2566,Ellicott City,9190 Baltimore Natl Pike,Ellicott City,MD,21042,(410) 750-2199,Christopher M. Cote,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,39.279152,-76.828847
2567,Hagerstown,17810 Garland Groh Blvd,Hagerstown,MD,21740,(301) 791-2886,Anthony R. Mazzola,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.65498,-77.75061
2571,Laurel,210 Ft Meade Road,Laurel,MD,20724,(301) 497-7604,Paul M. Wilkinson,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.095105,-76.84151
2575,"Columbia,MD",9051 Snowden River Pkwy,Columbia,MD,21046,(410) 872-0688,Gregory M. Olin,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,39.178983,-76.820829
2576,Edgewood,2703 Pulaski Highway,Edgewood,MD,21040,(410) 612-8114,Robert A. Miller,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.4398,-76.29552
2577,Parkville,2501 Cleanleigh Drive,Parkville,MD,21234,(410) 661-8555,Thomas P. Layden,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.372743,-76.562637
2578,Ocean City,11408 Ocean Gateway,Berlin,MD,21811,(410) 629-1465,Michael R. Poss,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,38.342686,-75.159712
2579,Lansdowne,3750 Commerce Drive,Halethorpe,MD,21227,(410) 247-8044,Shane R. Imschweiler,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,39.24818,-76.674024
2580,"Westminster,MD",835 Market Street,Westminster,MD,21157,(410) 857-4719,John C. Kuykendall,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.56296,-76.96643
2581,Eldersburg,1326 Londontown Blvd,Sykesville,MD,21784,(410) 549-3559,Shawn A. Royster,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.407894,-76.947516
2582,"Pasadena,MD",66 Mountain Rd,Glen Burnie,MD,21060,(443) 572-0077,Brian A. Cocco,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,39.135434,-76.593678
2583,NE Washington DC,901 Rhode Island Ave NE,Washington,DC,20018,(202) 526-8760,Ernest L. Evans,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,38.920819,-76.990979
2584,Reisterstown,6620 Reisterstown Rd,Baltimore,MD,21215,(410) 358-4046,Paul J. Kalinowski,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-19:00,39.355467,-76.707356
2587,Golden Ring Mall,6415 Petrie Way,Rosedale,MD,21237,(410) 238-7892,Brendan T. Muldoon,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.335009,-76.488961
2589,S Annapolis,55 Forest Plaza,Annapolis,MD,21401,(410) 897-9077,Matthew A. Shifflett,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,38.977552,-76.542046
2701,Pontiac,545 S Telegraph,Pontiac,MI,48341,(248) 253-8900,Daniel A. Dubeau,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,42.621137,-83.320269
2702,Warren,25879 Hoover Road,Warren,MI,48089,(586) 757-3000,Michael S. Woodford,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,42.48377,-83.00629
2703,Canton,39825 Ford Road,Canton,MI,48187,(734) 844-7300,Howard C. Campbell,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,42.321267,-83.432275
2704,Northville,39500 W 7 Mile Road,Northville,MI,48167,(248) 347-9600,Laura A. Giove,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,42.426864,-83.434853
2706,Troy,1177 Coolidge Highway,Troy,MI,48084,(248) 816-8001,Ronald Gomes-Petrach,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,42.540517,-83.187745
2707,"Roseville, MI",20500 13 Mile Road,Roseville,MI,48066,(586) 415-9620,Steven R. Yasoni,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,42.524871,-82.911805
2708,Utica,45301 Northpointe Blvd,Utica,MI,48315,(586) 997-1411,Dax P. Hofmann,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,42.63033,-83.00016
