dba,store_number,address,address_line_2,city,state,zip_code,phone_number,store_hours,pharmacy_phone_number,24_hour,24_hour_pharmacy,clinic,compounding,drivethru,hospital,convenience,health_service,latitude,longitude,store_number,address,city,state,zip_code,phone_number,latitude,longitude
Walgreens,5473,25524 CENTER RIDGE RD,NWC of Columbia Road & Center Ridge Road,WESTLAKE,OH,44145, (440) 892-0525,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (440) 892-0525,No,No,No,No,Yes,Yes,TRUE,TRUE,41.456301,-81.902858,5473,25524 CENTER RIDGE RD,WESTLAKE,OH,44145, (440) 892-0525,41.456301,-81.902858
Walgreens,5474,500 S WILLOW AVE,SEC of Willow & Jackson,COOKEVILLE,TN,38501, (931) 525-6240,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (931) 525-6240,Yes,Yes,No,Yes,Yes,Yes,TRUE,TRUE,36.154199,-85.513499,5474,500 S WILLOW AVE,COOKEVILLE,TN,38501, (931) 525-6240,36.154199,-85.513499
Walgreens,5475,300 E TOWNSHIP ST,NWC of N College & Township,FAYETTEVILLE,AR,72703, (479) 582-0098,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM, (479) 582-0098,Yes,No,No,No,Yes,No,TRUE,TRUE,36.095656,-94.1534016,5475,300 E TOWNSHIP ST,FAYETTEVILLE,AR,72703, (479) 582-0098,36.095656,-94.1534016
Walgreens,5476,1470 KELLER PKWY,SWC OF KELLER SMITHFIELD & FM 1709,KELLER,TX,76248, (817) 431-5305,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (817) 431-5305,No,No,No,No,Yes,Yes,TRUE,TRUE,32.933855,-97.219255,5476,1470 KELLER PKWY,KELLER,TX,76248, (817) 431-5305,32.933855,-97.219255
Walgreens,5477,100 N AMERICAS AVE,NEC of Loop 375 & Alameda,EL PASO,TX,79907, (915) 790-0411,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (915) 790-0411,No,No,No,No,Yes,No,TRUE,TRUE,31.680599,-106.311519,5477,100 N AMERICAS AVE,EL PASO,TX,79907, (915) 790-0411,31.680599,-106.311519
Walgreens,5478,6701 CARNELIAN ST,SEC of Carnelian & 19Th,RANCHO CUCAMONGA,CA,91701, (909) 581-1157,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (909) 581-1157,No,No,No,No,Yes,No,TRUE,TRUE,34.132115,-117.6156157,5478,6701 CARNELIAN ST,RANCHO CUCAMONGA,CA,91701, (909) 581-1157,34.132115,-117.6156157
Walgreens,5479,385 E SILVERADO RANCH BLVD,SWC of Bermuda & Silverado Ranch,LAS VEGAS,NV,89183, (702) 617-7895,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (702) 617-7895,No,No,No,No,Yes,No,TRUE,TRUE,36.012637,-115.1551298,5479,385 E SILVERADO RANCH BLVD,LAS VEGAS,NV,89183, (702) 617-7895,36.012637,-115.1551298
Walgreens,5480,1833 N MILPITAS BLVD,SWC OF MILPITAS BLVD. & DIXON LANDING,MILPITAS,CA,95035, (408) 262-7774,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (408) 262-7774,No,No,No,No,Yes,No,TRUE,TRUE,37.456485,-121.9116513,5480,1833 N MILPITAS BLVD,MILPITAS,CA,95035, (408) 262-7774,37.456485,-121.9116513
Walgreens,5481,710 SPRING ST,SWC of U.S. Hwy 131 & U.S. Hwy 31,PETOSKEY,MI,49770, (231) 348-5556,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (231) 348-5556,No,No,No,No,Yes,No,TRUE,TRUE,45.369699,-84.971199,5481,710 SPRING ST,PETOSKEY,MI,49770, (231) 348-5556,45.369699,-84.971199
Walgreens,5483,7523 KINGSTON PIKE,NEC of Buckingham & Kingston Pk,KNOXVILLE,TN,37919, (865) 584-7511,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (865) 584-7511,No,No,No,No,Yes,Yes,TRUE,TRUE,35.929099,-84.035609,5483,7523 KINGSTON PIKE,KNOXVILLE,TN,37919, (865) 584-7511,35.929099,-84.035609
Walgreens,5485,2779 COBB PKWY NW,SWC of Cobb Parkway & Pine Mountain Rd,KENNESAW,GA,30152, (770) 795-1838,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (770) 795-1838,Yes,Yes,Yes,Yes,Yes,Yes,TRUE,TRUE,34.021217,-84.624775,5485,2779 COBB PKWY NW,KENNESAW,GA,30152, (770) 795-1838,34.021217,-84.624775
Walgreens,5487,5300 3RD ST,SWC OF THIRD & WILLIAMS,SAN FRANCISCO,CA,94124, (415) 671-0841,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 10:00AM-6:00PM, (415) 671-0841,No,No,No,No,No,No,TRUE,TRUE,37.728896,-122.393148,5487,5300 3RD ST,SAN FRANCISCO,CA,94124, (415) 671-0841,37.728896,-122.393148
Walgreens,5488,3400 FREEDOM DR,SWC of Veterans Parkway & Lindburgh,SPRINGFIELD,IL,62704, (217) 726-0177,Mon: 8:00AM-8:00PM Tue: 8:00AM-8:00PM Wed: 8:00AM-8:00PM Thu: 8:00AM-8:00PM Fri: 8:00AM-8:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (217) 726-0177,No,No,No,No,Yes,Yes,TRUE,TRUE,39.752409,-89.707093,5488,3400 FREEDOM DR,SPRINGFIELD,IL,62704, (217) 726-0177,39.752409,-89.707093
Walgreens,5489,4999 W ATLANTIC AVE,NEC of Military Trail & Atlantic,DELRAY BEACH,FL,33445, (561) 496-3352,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 9:00AM-6:00PM, (561) 496-3352,No,No,No,No,Yes,No,TRUE,TRUE,26.458194,-80.121912,5489,4999 W ATLANTIC AVE,DELRAY BEACH,FL,33445, (561) 496-3352,26.458194,-80.121912
Walgreens,5490,1601 S CONGRESS AVE,SWC of Congress & Woolbright Rd,BOYNTON BEACH,FL,33426, (561) 738-2189,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 9:00AM-6:00PM, (561) 738-2189,No,No,No,No,Yes,No,TRUE,TRUE,26.512714,-80.09070794,5490,1601 S CONGRESS AVE,BOYNTON BEACH,FL,33426, (561) 738-2189,26.512714,-80.09070794
Walgreens,5494,1333 N HARBOR CITY BLVD,SEC of Us 1 & Eau Gallie,MELBOURNE,FL,32935, (321) 255-5954,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (321) 255-5954,No,No,No,No,Yes,Yes,TRUE,TRUE,28.128647,-80.62956258,5494,1333 N HARBOR CITY BLVD,MELBOURNE,FL,32935, (321) 255-5954,28.128647,-80.62956258
Walgreens,5495,7403 ALOMA AVE,NEC of Palmetto & Aloma,WINTER PARK,FL,32792, (407) 677-8589,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (407) 677-8589,No,No,No,No,Yes,No,TRUE,TRUE,28.609754,-81.28809,5495,7403 ALOMA AVE,WINTER PARK,FL,32792, (407) 677-8589,28.609754,-81.28809
Walgreens,5496,801 SE 17TH ST,NEC of Magnolia/Lake Weir & 17Th Street,OCALA,FL,34471, (352) 629-6188,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (352) 629-6188,No,No,No,No,Yes,No,TRUE,TRUE,29.172546,-82.12875047,5496,801 SE 17TH ST,OCALA,FL,34471, (352) 629-6188,29.172546,-82.12875047
Walgreens,5498,3500 COFFEE RD,NEC of Coffee & Sylvan,MODESTO,CA,95355, (209) 341-0814,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (209) 341-0814,Yes,Yes,No,No,Yes,No,TRUE,TRUE,37.689442,-120.9755132,5498,3500 COFFEE RD,MODESTO,CA,95355, (209) 341-0814,37.689442,-120.9755132
Walgreens,5499,7299 LAGUNA BLVD,NWC of Bruceville & Laguna,ELK GROVE,CA,95758, (916) 691-4412,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (916) 691-4412,Yes,Yes,No,Yes,Yes,Yes,TRUE,TRUE,38.424162,-121.4186127,5499,7299 LAGUNA BLVD,ELK GROVE,CA,95758, (916) 691-4412,38.424162,-121.4186127
Walgreens,5500,4331 ANTELOPE RD,NEC OF WALERGA & ANTELOPE,SACRAMENTO,CA,95843, (916) 722-3304,Mon: 8:00AM-12:00AM Tue: 8:00AM-12:00AM Wed: 8:00AM-12:00AM Thu: 8:00AM-12:00AM Fri: 8:00AM-12:00AM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (916) 722-3304,Yes,No,No,No,Yes,Yes,TRUE,TRUE,38.704617,-121.3629237,5500,4331 ANTELOPE RD,SACRAMENTO,CA,95843, (916) 722-3304,38.704617,-121.3629237
Walgreens,5501,3999 FOOTHILLS BLVD,SEC OF FOOTHILLS & MAIN,ROSEVILLE,CA,95747, (916) 788-0890,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (916) 788-0890,No,No,No,No,Yes,No,TRUE,TRUE,38.751246,-121.3086197,5501,3999 FOOTHILLS BLVD,ROSEVILLE,CA,95747, (916) 788-0890,38.751246,-121.3086197
Walgreens,5502,350 HIGHWAY 321 N,SWC of Hwy 321 & Mcgee,LENOIR CITY,TN,37771, (865) 986-3876,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (865) 986-3876,No,No,Yes,Yes,Yes,Yes,TRUE,TRUE,35.80107,-84.260448,5502,350 HIGHWAY 321 N,LENOIR CITY,TN,37771, (865) 986-3876,35.80107,-84.260448
Walgreens,5503,3425 E SAGINAW ST,NWC of Coolidge & Saginaw,LANSING,MI,48912, (517) 351-0249,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (517) 351-0249,No,No,No,Yes,Yes,No,TRUE,TRUE,42.741799,-84.503909,5503,3425 E SAGINAW ST,LANSING,MI,48912, (517) 351-0249,42.741799,-84.503909
Walgreens,5504,4249 W GLENDALE AVE,SEC of 43Rd Ave & Glendale,PHOENIX,AZ,85051, (623) 937-9231,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (623) 937-9231,Yes,Yes,No,No,Yes,Yes,TRUE,TRUE,33.537955,-112.1508317,5504,4249 W GLENDALE AVE,PHOENIX,AZ,85051, (623) 937-9231,33.537955,-112.1508317
Walgreens,5505,3502 W CAMELBACK RD,NWC OF 35TH AVE. & CAMELBACK,PHOENIX,AZ,85019, (602) 973-5984,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (602) 973-5984,No,No,No,No,Yes,No,TRUE,TRUE,33.50995,-112.1348,5505,3502 W CAMELBACK RD,PHOENIX,AZ,85019, (602) 973-5984,33.50995,-112.1348
Walgreens,5506,118 E BASE LINE RD,NEC of Riverside & Baseline,RIALTO,CA,92376, (909) 562-0267,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (909) 562-0267,No,No,No,No,Yes,No,TRUE,TRUE,34.121775,-117.3698757,5506,118 E BASE LINE RD,RIALTO,CA,92376, (909) 562-0267,34.121775,-117.3698757
Walgreens,5507,13022 PRESTON RD,NEC of Preston Road & L B J Freeway,DALLAS,TX,75240, (972) 386-4649,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (972) 386-4649,No,No,No,No,Yes,Yes,TRUE,TRUE,32.926199,-96.802899,5507,13022 PRESTON RD,DALLAS,TX,75240, (972) 386-4649,32.926199,-96.802899
Walgreens,5508,6301 W PARK BLVD,NWC of Plano Parkway & Park Blvd,PLANO,TX,75093, (972) 781-1795,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (972) 781-1795,No,No,No,No,Yes,Yes,TRUE,TRUE,33.027999,-96.835699,5508,6301 W PARK BLVD,PLANO,TX,75093, (972) 781-1795,33.027999,-96.835699
Walgreens,5509,13260 JOSEY LN,NEC of Josey Lane & Valley View,FARMERS BRANCH,TX,75234, (972) 247-3421,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (972) 247-3421,No,No,No,No,Yes,Yes,TRUE,TRUE,32.924499,-96.880999,5509,13260 JOSEY LN,FARMERS BRANCH,TX,75234, (972) 247-3421,32.924499,-96.880999
Walgreens,5510,9030 US HIGHWAY 24 W,NWC of Liberty Mills & Us 24,FORT WAYNE,IN,46804, (260) 432-7413,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (260) 432-7413,No,No,No,No,Yes,No,TRUE,TRUE,41.029995,-85.261111,5510,9030 US HIGHWAY 24 W,FORT WAYNE,IN,46804, (260) 432-7413,41.029995,-85.261111
Walgreens,5511,500 S MAIN ST,SEC of Main & Prospect,KEWANEE,IL,61443, (309) 853-4412,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 9:00AM-6:00PM, (309) 853-4412,No,No,No,No,Yes,Yes,TRUE,TRUE,41.237599,-89.924299,5511,500 S MAIN ST,KEWANEE,IL,61443, (309) 853-4412,41.237599,-89.924299
Walgreens,5512,3425 MIDDLE RD,SWC OF DEVILS GLENN & MIDDLE,BETTENDORF,IA,52722, (563) 332-6049,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 9:00AM-6:00PM, (563) 332-6049,No,No,No,No,Yes,Yes,TRUE,TRUE,41.550432,-90.48481558,5512,3425 MIDDLE RD,BETTENDORF,IA,52722, (563) 332-6049,41.550432,-90.48481558
Walgreens,5513,11590 GRAVOIS RD,SEC of Sappington & Gravois,SAINT LOUIS,MO,63126, (314) 849-6348,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (314) 849-6348,No,No,No,No,Yes,No,TRUE,TRUE,38.536099,-90.379199,5513,11590 GRAVOIS RD,SAINT LOUIS,MO,63126, (314) 849-6348,38.536099,-90.379199
Walgreens,5514,1806 S MINNESOTA AVE,SEC of S Minnesota Ave & W 26Th St,SIOUX FALLS,SD,57105, (605) 221-0578,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (605) 221-0578,No,No,No,No,Yes,No,TRUE,TRUE,43.529038,-96.730783,5514,1806 S MINNESOTA AVE,SIOUX FALLS,SD,57105, (605) 221-0578,43.529038,-96.730783
Walgreens,5515,2111 WINDING RIVER DR,SEC of Rte 59 & 87Th,NAPERVILLE,IL,60564, (630) 904-4760,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM, (630) 904-4760,No,No,No,No,Yes,Yes,TRUE,TRUE,41.726199,-88.205099,5515,2111 WINDING RIVER DR,NAPERVILLE,IL,60564, (630) 904-4760,41.726199,-88.205099
Walgreens,5516,4600 WESTBANK EXPY,NWC of Avenue D & Westbank,MARRERO,LA,70072, (504) 340-6337,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (504) 340-6337,Yes,Yes,Yes,Yes,Yes,Yes,TRUE,TRUE,29.89576,-90.09687291,5516,4600 WESTBANK EXPY,MARRERO,LA,70072, (504) 340-6337,29.89576,-90.09687291
Walgreens,5517,2600 S SMITHVILLE RD,SEC OF SMITHVILLE ROAD & WATERVLIET AVENUE,DAYTON,OH,45420, (937) 781-9561,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (937) 781-9561,No,No,No,No,Yes,Yes,TRUE,TRUE,39.730399,-84.141099,5517,2600 S SMITHVILLE RD,DAYTON,OH,45420, (937) 781-9561,39.730399,-84.141099
Walgreens,5519,21880 STATE ROAD 7,NEC of Hwy 441 & Palmetto Park Rd,BOCA RATON,FL,33428, (561) 470-0647,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (561) 470-0647,Yes,Yes,Yes,No,Yes,No,TRUE,TRUE,26.350447,-80.2023721,5519,21880 STATE ROAD 7,BOCA RATON,FL,33428, (561) 470-0647,26.350447,-80.2023721
Walgreens,5520,270 W LAKE ST,SEC of Springfield & Lake,BLOOMINGDALE,IL,60108, (630) 295-8876,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (630) 295-8876,No,No,No,No,Yes,Yes,TRUE,TRUE,41.963499,-88.099399,5520,270 W LAKE ST,BLOOMINGDALE,IL,60108, (630) 295-8876,41.963499,-88.099399
Walgreens,5521,12400 PEMBROKE RD,SWC of Flamingo Rd & Pembroke Rd,MIRAMAR,FL,33027, (954) 430-9510,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM, (954) 430-9510,No,No,No,No,Yes,Yes,TRUE,TRUE,25.992768,-80.312922,5521,12400 PEMBROKE RD,MIRAMAR,FL,33027, (954) 430-9510,25.992768,-80.312922
Walgreens,5522,1607 BRIDGE ST,SEC of Bridge St. & Frankford Ave.,PHILADELPHIA,PA,19124, (215) 537-0169,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (215) 537-0169,No,No,No,No,Yes,Yes,TRUE,TRUE,40.023187,-75.07637,5522,1607 BRIDGE ST,PHILADELPHIA,PA,19124, (215) 537-0169,40.023187,-75.07637
Walgreens,5523,901 OLD YORK RD,NEC of Old York Road & Fairway Road,JENKINTOWN,PA,19046, (215) 886-8763,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (215) 886-8763,No,No,No,No,Yes,Yes,TRUE,TRUE,40.106783,-75.12345,5523,901 OLD YORK RD,JENKINTOWN,PA,19046, (215) 886-8763,40.106783,-75.12345
Walgreens,5525,7155 VAN NUYS BLVD,SWC OF VAN NUYS & SHERMAN,VAN NUYS,CA,91405, (818) 989-4281,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (818) 989-4281,Yes,No,No,No,Yes,No,TRUE,TRUE,34.200736,-118.4493382,5525,7155 VAN NUYS BLVD,VAN NUYS,CA,91405, (818) 989-4281,34.200736,-118.4493382
Walgreens,5526,1932 WILSHIRE BLVD,SWC of 20Th & Wilshire,SANTA MONICA,CA,90403, (310) 829-9264,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (310) 829-9264,Yes,No,No,No,No,No,TRUE,FALSE,34.031012,-118.4831384,5526,1932 WILSHIRE BLVD,SANTA MONICA,CA,90403, (310) 829-9264,34.031012,-118.4831384
Walgreens,5527,25011 ALESSANDRO BLVD,SEC of Perris & Allesandro,MORENO VALLEY,CA,92553, (951) 485-1116,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (951) 485-1116,Yes,Yes,No,Yes,Yes,No,TRUE,TRUE,33.916266,-117.225547,5527,25011 ALESSANDRO BLVD,MORENO VALLEY,CA,92553, (951) 485-1116,33.916266,-117.225547
Walgreens,5528,4041 N SIERRA WAY,NEC OF SIERRA & 40TH,SAN BERNARDINO,CA,92407, (909) 881-1813,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 8:00AM-9:00PM Sun: 8:00AM-9:00PM, (909) 881-1813,No,No,No,No,Yes,No,TRUE,TRUE,34.165405,-117.2844311,5528,4041 N SIERRA WAY,SAN BERNARDINO,CA,92407, (909) 881-1813,34.165405,-117.2844311
Walgreens,5529,2330 CHANDLER RD,NWC OF YORK & CHANDLER,MUSKOGEE,OK,74403, (918) 681-4910,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (918) 681-4910,Yes,No,No,No,Yes,Yes,TRUE,TRUE,35.741151,-95.340991,5529,2330 CHANDLER RD,MUSKOGEE,OK,74403, (918) 681-4910,35.741151,-95.340991
Walgreens,5530,519 S MAIN ST,NEC of Main & 6 Th,STILLWATER,OK,74074, (405) 377-0349,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM, (405) 377-0349,Yes,No,No,Yes,Yes,No,TRUE,TRUE,36.116099,-97.058999,5530,519 S MAIN ST,STILLWATER,OK,74074, (405) 377-0349,36.116099,-97.058999
Walgreens,5531,929 W OWEN K GARRIOTT RD,SEC of Van Buren & Owen Garrett,ENID,OK,73701, (580) 237-3151,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (580) 237-3151,Yes,Yes,No,Yes,Yes,No,TRUE,TRUE,36.390391,-97.889528,5531,929 W OWEN K GARRIOTT RD,ENID,OK,73701, (580) 237-3151,36.390391,-97.889528
