store_number,store_type,address,city,state,zip_code,phone_number,playplace,drive_thru,arch_card,free_wifi,latitude,longitude
4402,FREESTANDING,RTE 50 W.,SALEM,IL,62881,(618)548-2513,N,Y,Y,Y,38.625297,-88.9652
4404,FREESTANDING,1600 ALAMEDA BLVD NW,ALBUQUERQUE,NM,87106,(505)897-0310,N,Y,Y,Y,35.202335,-106.647158
4405,FREESTANDING,2830 NORTH BROADWAY,ANDERSON,IN,46012,(765)643-1557,Y,Y,Y,Y,40.14835,-85.67413
4406,FREESTANDING,1921 MADISON EXT,CLARKSVILLE,TN,37040,(931)552-3388,Y,Y,Y,Y,36.514892,-87.300482
4407,FREESTANDING,1611 NORTH MERIDIAN STREET,INDIANAPOLIS,IN,46202-1401,(317)920-1258,N,Y,Y,Y,39.788983,-86.15694
4408,FREESTANDING,6300 MORRO RD (AT),ATASCADERO,CA,93422,(805)466-6300,Y,Y,Y,Y,35.484064,-120.665758
4409,FREESTANDING,417 E MAIN ST,JOHNSON CITY,TN,37601,(423)929-8041,Y,Y,Y,Y,36.3196,-82.345583
4412,FREESTANDING,1760 41ST AVE,CAPITOLA,CA,95010-2503,(831)476-1512,N,N,Y,Y,36.975302,-121.963762
4415,FREESTANDING,125 W WILSON,BATAVIA,IL,60510,(630)879-0024,N,Y,Y,Y,41.850473,-88.309236
4416,STOREFRONT,1753 CENTRAL PARK AVE,YONKERS,NY,10710,(914)961-3960,N,N,Y,Y,40.959564,-73.842476
4417,FREESTANDING,2608 WEST ADDISON,CHICAGO,IL,60618-5905,(773)477-8687,Y,Y,Y,Y,41.947034,-87.693627
4418,FREESTANDING,1203 OAK ST,ARCADIA,FL,34266,(863)494-1312,Y,Y,Y,Y,27.210885,-81.84566
4419,FREESTANDING,1780 W 7800 S,WEST JORDAN,UT,84084,(801)561-0217,Y,Y,Y,Y,40.609897,-111.940653
4420,FREESTANDING,1250 S. EUFAULA AVE.,EUFAULA,AL,36027-2733,(334)687-6686,N,Y,Y,Y,31.87712,-85.151222
4424,FREESTANDING,13402 ALMEDA RD,HOUSTON,TX,77053,(713)434-2574,Y,Y,Y,Y,29.613253,-95.42025
4427,FREESTANDING,2784 SOUTH STATE STREET,IONIA,MI,48846-9475,(616)527-1100,N,Y,Y,Y,42.94633,-85.075352
4428,FREESTANDING,2821 E COLLEGE AVE,STATE COLLEGE,PA,16801,(814)231-7755,N,Y,Y,Y,40.829971,-77.804118
4429,FREESTANDING,845 ROSTRAUER RD,BELLE VERNON,PA,15012,(724)929-8855,Y,Y,Y,Y,40.137193,-79.843611
4430,FREESTANDING,US HWY 8,WINDER,GA,30680,(770)867-6623,Y,Y,Y,Y,33.991284,-83.723232
4433,FREESTANDING,G-4313 WEST VIENNA ROAD,CLIO,MI,48420-9440,(810)686-2030,Y,Y,Y,Y,43.176954,-83.765776
4434,FREESTANDING,1432 S 4TH ST,ALLENTOWN,PA,18103,(610)797-3010,Y,Y,Y,Y,40.585989,-75.460678
4436,FREESTANDING,1035 EMERALD BAY RD,S LAKE TAHOE,CA,96150-6210,(530)542-0555,Y,Y,Y,Y,38.912423,-120.003335
4438,FREESTANDING,1995 IDAHO ST,ELKO,NV,89801-2630,(775)738-8880,Y,Y,Y,Y,40.847283,-115.748896
4439,FREESTANDING,4340 BONITA RD,BONITA,CA,91902,(619)472-0627,Y,Y,Y,Y,32.660292,-117.034444
4440,FREESTANDING,1830 THATCHER BLVD,SAFFORD,AZ,85546,(928)428-1619,Y,Y,Y,Y,32.835591,-109.730418
4441,FREESTANDING,5750 W THOMAS,PHOENIX,AZ,85031-3227,(623)247-4508,Y,Y,Y,Y,33.48093,-112.184268
4443,FREESTANDING,665 S SCALES ST,REIDSVILLE,NC,27320,(336)349-2224,Y,Y,Y,Y,36.352986,-79.664039
4444,STOREFRONT,405 N WABASH RIVER PLZ,CHICAGO,IL,60611,(312)645-0818,N,N,Y,Y,41.889867,-87.626213
4445,FREESTANDING,3725 ARAMINGO AVE,PHILADELPHIA,PA,19137,(215)288-1199,N,Y,Y,Y,39.99463,-75.093707
4447,FREESTANDING,1726 PINE AVE,NIAGARA FALLS,NY,14301,(716)282-3475,N,Y,Y,Y,43.095345,-79.040382
4449,FREESTANDING,RT 73/PHILADELPHIA AVE,GILBERTSVILLE,PA,19525,(610)367-2600,Y,Y,Y,Y,40.326546,-75.619884
4450,FREESTANDING,3249 FREDERICK AVE,BALTIMORE,MD,21229,(410)945-8180,N,Y,Y,Y,39.280542,-76.671423
4451,FREESTANDING,1617 S BEACON BLVD,GRAND HAVEN,MI,49417-2613,(616)846-6666,N,Y,Y,Y,43.046559,-86.221061
4453,FREESTANDING,3232 E PACIFIC,ALBANY,OR,97321,(541)928-1230,Y,Y,Y,Y,44.642444,-123.064202
4454,FREESTANDING,817 20TH ST SW,JAMESTOWN,ND,58401-6132,(701)252-9538,N,Y,Y,Y,46.887663,-98.721023
4456,FREESTANDING,721 W PINE,DEMING,NM,88030,(575)546-7736,Y,Y,Y,Y,32.268354,-107.7672
4458,FREESTANDING,6626 N RIDGE RD,MADISON,OH,44057-2554,(440)428-2100,Y,Y,Y,Y,41.802017,-81.051178
4459,FREESTANDING,1937 WEST FRONTAGE ROAD,ROCHESTER,MN,55901,(507)288-3672,N,Y,Y,Y,44.044811,-92.489333
4461,FREESTANDING,2475 ROYAL LN,DALLAS,TX,75229-3416,(972)243-7833,N,Y,Y,Y,32.896582,-96.896274
4467,FREESTANDING,5703 W JEFFERSON ST,FORT WAYNE,IN,46804-1672,(260)432-7267,N,Y,Y,Y,41.06035,-85.213581
4470,FREESTANDING,2808 NORTH CASSOPOLIS STREET,ELKHART,IN,46514-5532,(574)264-5441,Y,Y,Y,Y,41.725038,-85.972403
4471,FREESTANDING,640 LONG BEACH BLVD,LONG BEACH,CA,90813,(562)437-6186,Y,Y,Y,Y,33.775009,-118.189026
4472,FREESTANDING,5562 MERILY WAY,HUBER HEIGHTS,OH,45424-2029,(937)236-8699,Y,Y,Y,Y,39.866954,-84.137301
4473,FREESTANDING,27255 TELEGRAPH RD,FLAT ROCK,MI,48134-1010,(734)782-1106,N,Y,Y,Y,42.10709,-83.285881
4474,FREESTANDING,4340 GATEWAY DR,GRAND FORKS,ND,58201,(701)746-7980,N,Y,Y,Y,47.934309,-97.091917
4475,FREESTANDING,8710 CENTRAL AVE.,LANDOVER,MD,20785-4821,(301)336-2787,Y,Y,Y,Y,38.890853,-76.854547
4478,FREESTANDING,3524 W CHESTER PIKE,NEWTOWN SQUARE,PA,19073,(610)353-7948,Y,N,Y,Y,39.985163,-75.39593
4481,FREESTANDING,2470 LEWISVILLE CLEMMONS RD,CLEMMONS,NC,27012,(336)766-6509,N,Y,Y,Y,36.030996,-80.383349
4482,FREESTANDING,2910 NEWBURG HWY,WOODBURN,OR,97071-2819,(503)981-4621,Y,Y,Y,Y,45.150706,-122.876839
4483,FREESTANDING,1140 BIDDLE RD,MEDFORD,OR,97504,(541)779-3334,Y,Y,Y,Y,42.340611,-122.871387
4484,STOREFRONT,972 6TH AVE,MANHATTAN,NY,10018,(212)279-2022,N,N,Y,Y,40.75082,-73.986839
4488,FREESTANDING,1215 W STATE ST,HASTINGS,MI,49058-9712,(269)948-8233,Y,Y,Y,Y,42.649101,-85.303987
4489,FREESTANDING,427 10TH AVE & 34TH,NEW YORK,NY,10001,(212)564-7115,N,Y,Y,Y,40.754272,-73.999695
4490,FREESTANDING,550 S ROSELLE RD,SCHAUMBURG,IL,60193,(847)891-4740,Y,Y,Y,Y,42.017519,-88.080439
4491,FREESTANDING,230 SPRING ST,CHARLESTON,SC,29403-5102,(843)577-2507,N,Y,Y,Y,32.787084,-79.954744
4492,FREESTANDING,1900 UNIVERSITY AVE,OXFORD,MS,38655-4114,(662)234-3800,Y,Y,Y,Y,34.362188,-89.50903
4493,FREESTANDING,1200 BROADWAY,PLACERVILLE,CA,95667-5806,(530)626-1970,Y,Y,Y,Y,38.730916,-120.78807
4496,FREESTANDING,2889 W GRAND BLVD,DETROIT,MI,48202-2611,(313)871-5821,N,Y,Y,Y,42.367924,-83.080879
4497,FREESTANDING,1851 WEST BELL ROAD,PHOENIX,AZ,85023-3415,(602)866-8525,N,Y,Y,Y,33.639804,-112.099237
4498,FREESTANDING,420 S FRANKLIN ST,TITUSVILLE,PA,16354,(814)827-3542,N,Y,Y,Y,41.623478,-79.672897
4508,FREESTANDING,701 E JASPER,PARIS,IL,61944-2466,(217)463-5000,Y,Y,Y,Y,39.6042,-87.683789
4509,FREESTANDING,3013 LOYOLA DR,KENNER,LA,70065,(504)472-0459,Y,Y,Y,Y,30.009293,-90.266953
4510,FREESTANDING,60 HOME ST,HUNTINGTON,IN,46750-1346,(260)356-8016,N,Y,Y,Y,40.892779,-85.504112
4512,FREESTANDING,819 N SULLIVAN RD,VERADALE,WA,99037,(509)922-1629,N,Y,Y,Y,47.664952,-117.197445
4513,FREESTANDING,4440 FOX VALLEY SHCTR,AURORA,IL,60507,(630)851-8080,N,Y,Y,Y,41.759522,-88.206929
4514,FREESTANDING,827 LAFAYETTE ST,WATSEKA,IL,60970-0413,(815)432-5020,N,Y,Y,Y,40.779772,-87.746861
4515,FREESTANDING,1206 CRESWELL LN,OPELOUSAS,LA,70570-7813,(337)948-9169,N,Y,Y,Y,30.518738,-92.072205
4516,FREESTANDING,1122 NORTH ARKANSAS AVENUE,RUSSELLVILLE,AR,72801-2938,(479)968-2292,N,Y,Y,Y,35.28939,-93.1329
4517,FREESTANDING,22725 PACIFIC COAST HIGHWAY,MALIBU,CA,90265-5038,(310)456-6996,N,Y,Y,Y,34.0397,-118.67009
4518,FREESTANDING,4302 W THUNDERBIRD,GLENDALE,AZ,85306-5027,(602)978-2240,Y,Y,Y,Y,33.61119,-112.151727
4524,FREESTANDING,1142 N CAPITOL AVE,SAN JOSE,CA,95132-2522,(408)926-1676,N,Y,Y,Y,37.387286,-121.860566
4525,FREESTANDING,3416 N. MARKET ST,SPOKANE,WA,99217,(509)489-9723,N,Y,Y,Y,47.688887,-117.364352
4526,FREESTANDING,US 45,HARRISBURG,IL,62946,(618)252-6200,N,Y,Y,Y,37.729322,-88.536431
4527,STOREFRONT,2033 S BROAD ST,PHILADELPHIA,PA,19148,(215)462-2294,Y,N,Y,Y,39.924614,-75.169415
4528,FREESTANDING,1205 W GARFIELD,BARTONVILLE,IL,61607-1748,(309)697-9594,Y,Y,Y,Y,40.645533,-89.673883
4532,FREESTANDING,151 N LAKE ST,MUNDELEIN,IL,60060-2203,(847)566-7100,N,Y,Y,Y,42.265567,-88.003583
4534,FREESTANDING,13741 N CLEVELAND AVE,FORT MYERS,FL,33903,(239)997-1367,N,Y,Y,Y,26.664521,-81.888238
4536,FREESTANDING,2015 S PINE ST,OCALA,FL,34474,(352)629-4848,N,Y,Y,Y,29.168522,-82.137839
4538,FREESTANDING,2684 MAIN ST W,SNELLVILLE,GA,30278,(770)972-0259,Y,Y,Y,Y,33.855511,-84.025185
4540,FREESTANDING,1758 E CARL ALBERT PKY,MCALESTER,OK,74501-5138,(918)423-8050,Y,Y,Y,Y,34.926412,-95.742479
4541,FREESTANDING,514 W CALIFORNIA,GAINESVILLE,TX,76240-3802,(940)665-0218,Y,Y,Y,Y,33.624043,-97.149601
4543,FREESTANDING,4101 E LANCASTER AVE,FORT WORTH,TX,76103,(817)535-0545,Y,Y,Y,Y,32.741295,-97.263209
4544,STOREFRONT,1778 ALA MOANA BLVD,HONOLULU,HI,96815-1605,(808)973-2354,N,N,Y,Y,21.285214,-157.838033
4546,FREESTANDING,2406 ENTERPRISE RD,ORANGE CITY,FL,32763,(386)775-7774,Y,Y,Y,Y,28.921265,-81.298236
4547,FREESTANDING,600 VAN NESS AVE,SAN FRANCISCO,CA,94102-3216,(415)441-8890,N,N,Y,Y,37.781322,-122.420214
4549,FREESTANDING,4101 KANSAS AVE,KANSAS CITY,KS,66100,(913)281-1312,N,Y,Y,Y,39.089112,-94.675966
4550,FREESTANDING,9596 LIVINGSTON RD,FORT WASHINGTON,MD,20744-4918,(301)248-2060,N,Y,Y,Y,38.75713,-76.994357
4551,FREESTANDING,3195 NORTH VERMILION STREET,DANVILLE,IL,61832-1312,(217)446-0043,N,Y,Y,Y,40.174751,-87.629617
4552,FREESTANDING,910 KEEAUMOKU ST,HONOLULU,HI,96814-2311,(808)973-2361,N,Y,Y,Y,21.297285,-157.841009
4553,FREESTANDING,6686 SOUTH YOSEMITE COURT,ENGLEWOOD,CO,80110,(303)770-6650,N,Y,Y,Y,39.59578,-104.886779
4555,STOREFRONT,3267 RICHMOND AVE,STATEN ISLAND,NY,10312,(718)948-3800,Y,N,Y,Y,40.55971,-74.168306
4556,FREESTANDING,2424 WILMINGTON RD,NEW CASTLE,PA,16105,(724)652-6554,N,Y,Y,Y,41.027644,-80.353377
4560,FREESTANDING,1249 E FLORENCE BLVD,CASA GRANDE,AZ,85222-4224,(520)836-1439,Y,Y,Y,Y,32.878968,-111.733742
4562,FREESTANDING,4971 S. AMHERST HIGHWAY,MADISON HEIGHTS,VA,24504,(434)528-5449,N,Y,Y,Y,37.436067,-79.122384
4565,FREESTANDING,1920 EATONTON RD,MADISON,GA,30650,(706)342-4120,N,Y,Y,Y,33.557919,-83.474609
4566,FREESTANDING,101 SOUTH DUPONT HIGHWAY,NEW CASTLE,DE,19720,(302)322-3798,N,Y,Y,Y,39.664836,-75.60566
4567,FREESTANDING,1700 N WISCONSIN RD,PORT WASHINGTON,WI,53074-1044,(262)284-3880,Y,Y,Y,Y,43.408473,-87.87082
4568,FREESTANDING,2340 E MORELAND BLVD,WAUKESHA,WI,53186-2908,(262)786-7380,N,Y,Y,Y,43.032259,-88.178494
4569,FREESTANDING,1314 N MAIN,HARRISON,AR,72601,(870)741-5353,Y,Y,Y,Y,36.245126,-93.116853
4570,FREESTANDING,305 SOUTH MARINE BLVD,JACKSONVILLE,NC,28540,(910)455-1181,N,Y,Y,Y,34.751513,-77.445774
4571,FREESTANDING,600 NEW WEST HENDERSON ST,MARION,NC,28752,(828)652-4900,N,Y,Y,Y,35.67636,-82.01371
4575,FREESTANDING,3116 DAUPHIN ISLAND PKY,MOBILE,AL,36605,(251)478-5390,N,Y,Y,Y,30.607137,-88.075673
4576,FREESTANDING,804 S RIVERSIDE DR,IOWA CITY,IA,52240,(319)338-1846,N,Y,Y,Y,41.650111,-91.539565
4577,FREESTANDING,3635 BIG BEND BLVD,WEBSTER GROVES,MO,63143,(314)644-5633,Y,Y,Y,Y,38.602016,-90.326126
4578,FREESTANDING,1806 FORT JONES RD,YREKA,CA,96097-9532,(530)842-5179,Y,Y,Y,Y,41.70264,-122.644776
4579,FREESTANDING,5810 W ALEXIS RD,SYLVANIA,OH,43560-2365,(419)882-4193,N,Y,Y,Y,41.716115,-83.682943
4580,FREESTANDING,2602 BROAD STREET,LAKE CHARLES,LA,70615,(337)433-8622,N,Y,Y,Y,30.227184,-93.179808
4581,FREESTANDING,302 W 11TH,COFFEYVILLE,KS,67337-5905,(620)251-3330,N,Y,Y,Y,37.033279,-95.619478
4582,FREESTANDING,1708 E 1ST ST,TULSA,OK,74104-1401,(918)599-7730,N,Y,Y,Y,36.158247,-95.96668
4583,FREESTANDING,8117 E RL THORNTON FWY,DALLAS,TX,75228-7003,(214)327-6353,Y,Y,Y,Y,32.794921,-96.700975
4584,FREESTANDING,1519 NORTH IRONWOOD DRIVE,SOUTH BEND,IN,46635,(574)277-0193,N,Y,Y,Y,41.696053,-86.21721
4585,FREESTANDING,1202 E GREEN BAY ST,SHAWANO,WI,54166-2208,(715)524-2541,N,Y,Y,Y,44.781681,-88.586659
4587,FREESTANDING,3680 S MOORLAND RD,NEW BERLIN,WI,53151-5147,(262)786-4960,N,Y,Y,Y,42.977932,-88.107903
4588,FREESTANDING,5130 NORTH SHERIDAN ROAD,CHICAGO,IL,60640-3114,(773)275-9035,N,Y,Y,Y,41.976187,-87.655324
4589,FREESTANDING,2020 OLYMPIC BLVD,LOS ANGELES,CA,90006,(213)389-4986,Y,Y,Y,Y,34.051064,-118.279221
4590,FREESTANDING,1190 EAST STATE STREET,GENEVA,IL,60134-2439,(630)232-1350,N,Y,Y,Y,41.886955,-88.282474
4591,FREESTANDING,1412 HOLIDAY ST,WICHITA FALLS,TX,76301-7107,(940)767-1339,Y,Y,Y,Y,33.89998,-98.496177
4594,FREESTANDING,16975 REDMOND WAY,REDMOND,WA,98052-4448,(425)883-6075,Y,Y,Y,Y,47.671515,-122.114188
4596,FREESTANDING,701 W EMMITT AVE,WAVERLY,OH,45690-1015,(740)947-4661,N,Y,Y,Y,39.119947,-82.99316
4598,FREESTANDING,111 PLAZA DR,JOHNSTOWN,PA,15905,(814)255-3073,Y,Y,Y,Y,40.323326,-78.955615
4604,FREESTANDING,101 E CHESTNUT ST,COSHOCTON,OH,43812-1130,(740)622-4300,Y,Y,Y,Y,40.274967,-81.870064
4605,FREESTANDING,2701 E COLONIAL DR,ORLANDO,FL,32803-5024,(407)898-6879,Y,Y,Y,Y,28.553611,-81.348809
4606,FREESTANDING,1603 S CROATAN HWY,KILL DEVIL HILL,NC,27948,(252)441-3349,N,Y,Y,Y,35.998033,-75.650894
4608,FREESTANDING,105 FLEMING ST,LAURENS,SC,29360,(864)984-0321,Y,Y,Y,Y,34.505218,-82.008347
4610,FREESTANDING,9649 FOOTHILL BLVD,RANCHO CUCAMONGA,CA,91730-3507,(909)989-5903,Y,Y,Y,Y,34.106182,-117.594818
4612,FREESTANDING,1006 CUBA ROAD,MAYFIELD,KY,42066-3268,(270)247-4780,Y,Y,Y,Y,36.728785,-88.63135
4618,FREESTANDING,227 MARSCHALL RD,SHAKOPEE,MN,55379-1674,(952)445-8050,Y,Y,Y,Y,44.799477,-93.508354
4619,FREESTANDING,1176 HARRISBURG PIKE,CARLISLE,PA,17013,(717)243-7774,Y,Y,Y,Y,40.232627,-77.142506
4620,FREESTANDING,ONE POPLAR ST,PITTSBURGH,PA,15205,(412)921-3132,Y,Y,Y,Y,40.427424,-80.053412
4622,FREESTANDING,5602 CHAMBERLAYNE RD,RICHMOND,VA,23227,(804)262-8495,Y,Y,Y,Y,37.608974,-77.448417
4624,FREESTANDING,531 PLEASANT STREET & ROUTE 123,ATTLEBORO,MA,02703-2421,(508)222-0217,Y,Y,Y,Y,41.952305,-71.270143
4625,FREESTANDING,1101 CHESTNUT ST,EMMAUS,PA,18049,(610)967-3306,Y,Y,Y,Y,40.529028,-75.506629
4626,FREESTANDING,12090 SW MAIN,TIGARD,OR,97223-6218,(503)639-8585,N,Y,Y,Y,45.4323,-122.767904
4627,FREESTANDING,465 N GLYNN ST,FAYETTEVILLE,GA,30214,(770)461-4018,Y,Y,Y,Y,33.457455,-84.453316
4628,FREESTANDING,1103 FM 1462,ALVIN,TX,77511-4053,(281)585-8848,Y,Y,Y,Y,29.400727,-95.246367
4629,FREESTANDING,10031 SOUTH MEMORIAL PARKWAY,HUNTSVILLE,AL,35803-1009,(256)883-9050,N,Y,Y,Y,34.642936,-86.565927
4630,FREESTANDING,1600 JA COCHRAN BY PASS,CHESTER,SC,29706,(803)377-8900,Y,Y,Y,Y,34.695459,-81.192971
4632,FREESTANDING,3302 W 16TH ST,BEDFORD,IN,47421-3518,(812)275-4605,N,Y,Y,Y,38.86057,-86.517934
4634,FREESTANDING,201 GULF BREEZE PKY,GULF BREEZE,FL,32561-4465,(850)932-5039,N,Y,Y,Y,30.366951,-87.17207
4635,FREESTANDING,"3606 N US 31 S, TRAVERSE CITY",TRAVERSE CITY,MI,49684,(231)946-6100,Y,Y,Y,Y,44.73912,-85.643175
4637,FREESTANDING,10124 EDMONDS WAY,EDMONDS,WA,98020-5130,(425)778-3343,Y,Y,Y,Y,47.791275,-122.369111
4638,FREESTANDING,9845 CHAPMAN AVE,GARDEN GROVE,CA,92841,(714)530-0410,Y,Y,Y,Y,33.788864,-117.961159
4639,FREESTANDING,1020 S MAIN ST,CHEBOYGAN,MI,49721-2273,(231)627-2251,Y,Y,Y,Y,45.627939,-84.479019
4640,FREESTANDING,14225 AIRPORT HWY,SWANTON,OH,43558-1501,(419)825-1715,Y,Y,Y,Y,41.580787,-83.880885
4641,FREESTANDING,2120 W FAIRFIELD,PENSACOLA,FL,32505-5132,(850)432-9602,N,Y,Y,Y,30.445776,-87.241351
4643,FREESTANDING,3143 W BENJAMIN HOLT DR,STOCKTON,CA,95219,(209)952-2444,N,Y,Y,Y,38.005394,-121.354063
4644,FREESTANDING,1700 W SANTA FE,GRANTS,NM,87020-3544,(505)287-3584,N,Y,Y,Y,35.157599,-107.870599
4646,FREESTANDING,64 MAIN ST #66,CANTON,NY,13617,(315)379-9233,N,N,Y,Y,44.595255,-75.170521
4647,FREESTANDING,101 HOFFMAN BLVD,DUQUESNE,PA,15110,(412)461-6606,N,Y,Y,Y,40.384225,-79.863302
4649,FREESTANDING,105 SUPPINGER RD,HIGHLAND,IL,62249-1114,(618)654-8112,N,Y,Y,Y,38.754059,-89.680916
4650,FREESTANDING,6231 N. BROADWAY,CHICAGO,IL,60660-1902,(773)743-1316,N,Y,Y,Y,41.995575,-87.659997
4654,FREESTANDING,2200 CENTRAL AVE SE,ALBUQUERQUE,NM,87106,(505)265-2750,N,Y,Y,Y,35.080678,-106.621846
4655,FREESTANDING,4334 WEST 26TH STREET,CHICAGO,IL,60623,(773)762-9211,Y,Y,Y,Y,41.844364,-87.732257
4656,FREESTANDING,215 DEKALB AVE,CAMDEN,SC,29020,(803)432-3300,Y,Y,Y,Y,34.246494,-80.600261
4661,FREESTANDING,650 LOVELAND MADERIA RD,LOVELAND,OH,45140-2703,(513)683-7085,Y,Y,Y,Y,39.262725,-84.271038
4662,FREESTANDING,1690 E IDAHO AVE,ONTARIO,OR,97914-3028,(541)889-2525,Y,Y,Y,Y,44.024076,-116.940686
4663,FREESTANDING,1695 DABNEY DR,HENDERSON,NC,27536,(252)492-5555,Y,Y,Y,Y,36.333011,-78.436255
4665,FREESTANDING,506 ALLISON,CHARLES CITY,IA,50616-3709,(641)228-1020,N,Y,Y,Y,43.061997,-92.674521
4666,FREESTANDING,2771  LINCOLNWAY EAST,MISHAWAKA,IN,46544-3535,(574)255-2616,Y,Y,Y,Y,41.661692,-86.135432
4667,FREESTANDING,40241 MICHIGAN AVE,CANTON,MI,48188,(734)326-5161,N,Y,Y,Y,42.27914,-83.435394
4673,FREESTANDING,110 ROOSEVELT AVE E,ENUMCLAW,WA,98022-8214,(360)825-4040,N,Y,Y,Y,47.199065,-121.978557
4678,FREESTANDING,2363 ROMIG RD,AKRON,OH,44320-3824,(330)753-9748,Y,Y,Y,Y,41.050006,-81.58024
4679,FREESTANDING,3606 S US HIGHWAY 41,TERRE HAUTE,IN,47802,(812)232-1010,N,Y,Y,Y,39.423432,-87.415525
4680,FREESTANDING,9500 LIBERTY RD,RANDALLSTOWN,MD,21133,(410)521-4531,Y,Y,Y,Y,39.375055,-76.811088
4681,FREESTANDING,1717 NORTH ST,NACOGDOCHES,TX,75961-3421,(936)569-0792,N,Y,Y,Y,31.618323,-94.653078
4682,STOREFRONT,262 CANAL ST,NEW YORK,NY,10013,(212)941-5823,N,N,Y,Y,40.718628,-74.001007
4684,FREESTANDING,5050 OLD BUNCONBE RD,GREENVILLE,SC,29609,(864)246-9103,Y,Y,Y,Y,34.911909,-82.428912
4685,FREESTANDING,1501 LYNN GARDEN RD,KINGSPORT,TN,37665,(423)246-9001,N,Y,Y,Y,36.579128,-82.567509
4686,FREESTANDING,3320 S WESTNEDGE,KALAMAZOO,MI,49008-2903,(269)342-0323,N,Y,Y,Y,42.258108,-85.59016
4688,FREESTANDING,1315 W 6TH,THE DALLES,OR,97058-3517,(541)298-5747,Y,Y,Y,Y,45.607344,-121.201106
4689,FREESTANDING,445 ORO DAM BLVD E,OROVILLE,CA,95965-5714,(530)534-6444,N,Y,Y,Y,39.497637,-121.571422
4691,FREESTANDING,1022 MAIN AVE,DE PERE,WI,54115-1308,(920)336-0255,N,Y,Y,Y,44.452188,-88.086754
4693,FREESTANDING,25297 LANKFORD HWY,ONLEY,VA,23418,(757)787-7888,N,Y,Y,Y,37.695927,-75.718676
4694,FREESTANDING,4803 FM 1960 W,HOUSTON,TX,77069-4607,(281)893-2269,Y,Y,Y,Y,29.985043,-95.502625
4695,FREESTANDING,850 SOUTH JEFFERSON AVENUE,LEBANON,MO,65536-3638,(417)532-6144,Y,Y,Y,Y,37.67431,-92.65491
4696,FREESTANDING,2103 N BUCKEYE,ABILENE,KS,67410-1507,(785)263-1722,N,Y,Y,Y,38.937691,-97.213334
4699,FREESTANDING,4505 E CACTUS RD,PHOENIX,AZ,85032-7701,(602)996-1140,Y,Y,Y,Y,33.599341,-111.984418
4700,FREESTANDING,567 MANHATTAN BLVD,TOLEDO,OH,43608-1270,(419)729-9414,N,Y,Y,Y,41.686868,-83.53253
4701,FREESTANDING,2002 W. CENTRAL,EL DORADO,KS,67042-3201,(316)321-4910,Y,Y,Y,Y,37.817727,-96.876941
4702,FREESTANDING,50 NEW ORLEANS RD,HILTON HEAD ISLAND,SC,29928,(843)785-8025,Y,Y,Y,Y,32.155789,-80.759722
4703,FREESTANDING,806 CAMEL DR,GILLETTE,WY,82716-4923,(307)686-0606,Y,Y,Y,Y,44.281376,-105.493291
4704,FREESTANDING,2940 COOK ROAD,WEST BRANCH,MI,48661-9338,(989)345-1860,N,Y,Y,Y,44.251325,-84.226309
4705,STOREFRONT,82 COURT ST,BROOKLYN,NY,11201,(718)852-2626,N,N,Y,Y,40.691383,-73.991692
4706,FREESTANDING,14591 JEFFERSON DAVIS HWY,WOODBRIDGE,VA,22191,(703)494-6444,Y,Y,Y,Y,38.635399,-77.269745
4707,FREESTANDING,2222 2ND AVE W,WILLISTON,ND,58801-3410,(701)572-2364,N,Y,Y,Y,48.165925,-103.625144
4708,FREESTANDING,1705 S BROADWAY,NEW ULM,MN,56073,(507)359-9529,N,Y,Y,Y,44.296165,-94.443954
4709,FREESTANDING,2217 N STATE ST,FAIRMONT,MN,56031-3633,(507)238-4832,Y,Y,Y,Y,43.677005,-94.448684
4710,FREESTANDING,1651-4TH STREET S.W.,MASON CITY,IA,50401-1602,(641)423-0417,N,Y,Y,Y,43.148,-93.22697
4712,FREESTANDING,5009 SANTE FE ROAD,FAYETTEVILLE,NC,28303-2758,(910)867-7419,Y,Y,Y,Y,35.088988,-78.983203
4714,FREESTANDING,1418 E HWY 190,COPPERAS COVE,TX,76522,(254)547-8212,Y,Y,Y,Y,31.119609,-97.889303
4716,GAS STATION,1201 N BROAD ST,PHILADELPHIA,PA,19122,(215)232-5361,N,Y,Y,Y,39.972099,-75.158826
4717,FREESTANDING,130 ARNOLD CROSS ROADS,ARNOLD,MO,63010,(636)296-8841,N,Y,Y,Y,38.444969,-90.375929
4722,FREESTANDING,745 N NEWTOWN RD,NORFOLK,VA,23502,(757)461-3050,N,Y,Y,Y,36.850988,-76.179463
4723,FREESTANDING,1020 ALUM CREEK DR,COLUMBUS,OH,43209-2701,(614)252-8336,N,Y,Y,Y,39.947603,-82.944629
4724,FREESTANDING,588 E MAIN ST,JACKSON,OH,45640,(740)286-1575,N,Y,Y,Y,39.045324,-82.62983
4727,FREESTANDING,190 N I 10,BEAUMONT,TX,77702-2111,(409)835-3183,N,Y,Y,Y,30.082047,-94.134954
4728,FREESTANDING,7234 BOTHELL WAY,BOTHELL,WA,98011-3518,(425)485-5535,N,Y,Y,Y,47.75798,-122.244726
4729,FREESTANDING,2269 FOOTHILL BLVD,LA VERNE,CA,91750,(909)596-5744,Y,Y,Y,Y,34.112797,-117.762009
4731,FREESTANDING,2240 FLATBUSH AVE. @ FILMORE,BROOKLYN,NY,11226,(718)377-1151,N,Y,Y,Y,40.615036,-73.92897
