Merchant Name,Brand,Merchant Address,Merchant City,Merchant State,Detail Level,Fuel Type1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575423546QPS,SHELL OIL,1308 SOUTH FEDERAL HWY,STUART,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543181804,SHELL OIL,2587 SE MONROE ST,STUART,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543443402,SHELL OIL,5750 SE FEDERAL HWY,STUART,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544425507,SHELL OIL,2001 SE OCEAN BLVD,STUART,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575431139QPS,SHELL OIL,14725 S US HWY 441,SUMMERFIELD,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425362QPS,SHELL OIL,711 CYPRESS VILLAGE BLVD,SUN CITY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543955900,SHELL OIL,16800 COLLINS AVE,SUNNY ISLES B,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543586606,SHELL OIL,10300 W COMMERCIAL BLVD,SUNRISE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543608004,SHELL OIL,2595 N UNIVERSITY DR,SUNRISE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543608509,SHELL OIL,13605 W SUNRISE BLVD,SUNRISE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543608608,SHELL OIL,8787 W OAKLAND PARK BLVD,SUNRISE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543609002,SHELL OIL,3411 N HIATUS RD,SUNRISE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543609101,SHELL OIL,16000 STATE RD 84,SUNRISE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 910025408QPS,SHELL OIL,251 NW 136TH AVE,SUNRISE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 246272200QPS,SHELL OIL,1610 W TENNESSEE ST,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 246272200QPS,SHELL OIL,2675 W TENNESSEE ST,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 509889500QPS,SHELL OIL,3105 APALACHEE PKWY,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 509889500QPS,SHELL OIL,2436 NO MONROE,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 509889501QPS,SHELL OIL,3433 THOMASVILLE RD,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 509889501QPS,SHELL OIL,530 W GAINES,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 509889501QPS,SHELL OIL,1334 THOMASVILLE RD,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 509889502QPS,SHELL OIL,1699 CAPITAL CIRCLE NW/I,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 509889502QPS,SHELL OIL,1813 W TENNESSEE ST,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575296119QPS,SHELL OIL,6625 MAHAN DRIVE,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575400228QPS,SHELL OIL,1703 MAHAN DRIVE,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425292QPS,SHELL OIL,2683 N MONROE ST,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425293QPS,SHELL OIL,3211 MAHAN DR,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425294QPS,SHELL OIL,3600 SHAMROCK ST W,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425295QPS,SHELL OIL,2037 THOMASVILLE RD,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425296QPS,SHELL OIL,1491 TIMBERLANE RD,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425297QPS,SHELL OIL,1990 CAPITAL CIR NE,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425298QPS,SHELL OIL,2799 MICCOSUKEE RD,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425299QPS,SHELL OIL,5712 W TENNESSEE ST,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425300QPS,SHELL OIL,205 N MAGNOLIA DR,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425301QPS,SHELL OIL,3510 THOMASVILLE RD,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425303QPS,SHELL OIL,5012 CRAWFORDVILLE RD,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425304QPS,SHELL OIL,6706 THOMASVILLE RD,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425305QPS,SHELL OIL,4815 KERRY FORETS PKWY,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425306QPS,SHELL OIL,2956 E PARK AVE,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425307QPS,SHELL OIL,811 LAKE BRADFORD RD,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425308QPS,SHELL OIL,1401 N MONROE,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425447QPS,SHELL OIL,4122 N MONROE ST,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575432631QPS,SHELL OIL,1776 OLD BAINBRIDGE RD,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543537401,SHELL OIL,2807 S MONROE ST,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543723704,SHELL OIL,1500 BANNERMAN RD,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544376601,SHELL OIL,4620 WOODVILLE HWY,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 910040755QPS,SHELL OIL,2828 N MONROE STREET,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 910040755QPS,SHELL OIL,2410 W PENSACLA STREET,TALLAHASSEE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543665905,SHELL OIL,5001 N STATE ROAD 7,TAMARAC,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543666002,SHELL OIL,7000 N UNIVERSITY DR,TAMARAC,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575296857QPS,SHELL OIL,11302 N DALE MABRY,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575298807QPS,SHELL OIL,11292 WEST HILLSBOROUGH,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575416709QPS,SHELL OIL,10001 N DALE MABRY HWY,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575416717QPS,SHELL OIL,14546 BRUCE B DOWNS,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575417784QPS,SHELL OIL,2924 NORTH 50TH STREET,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575417966QPS,SHELL OIL,6901 W HILLSBOROUGH AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575420342QPS,SHELL OIL,11203 SHELDON ROAD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575423252QPS,SHELL OIL,3103 S 50TH ST,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575423833QPS,SHELL OIL,3930 RIVER INTERNATIONAL,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424901QPS,SHELL OIL,4800 N DALE MABRY HWY,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424905QPS,SHELL OIL,1002 N WEST SHORE BLVD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424906QPS,SHELL OIL,1451 FOWLER AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424907QPS,SHELL OIL,10030 ADAMO DR,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424909QPS,SHELL OIL,3435 N LAKEVIEW,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424923QPS,SHELL OIL,5368 EHRLICH ROAD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424929QPS,SHELL OIL,3001 SOUTH MANHATTAN,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424930QPS,SHELL OIL,15527 N DALE MABRY HWY,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424933QPS,SHELL OIL,4150 W HILLSBORO AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424936QPS,SHELL OIL,1001 N DALE MABRY,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57542493705,SHELL OIL,17402 DONA MICHELLE BLVD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57542494406,SHELL OIL,3650 S DALE MABRY,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424945QPS,SHELL OIL,2220 W KENNEDY BLVD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424947QPS,SHELL OIL,5100 ADAMO DR,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424948QPS,SHELL OIL,8210 PARKEDGE DRIVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425178QPS,SHELL OIL,4630 US HIGHWAY 41,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425209QPS,SHELL OIL,5601 E FOWLER AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425230QPS,SHELL OIL,5320 N FLORIDA AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57542523105,SHELL OIL,2820 US HWY 301 S,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425232QPS,SHELL OIL,6422 BENJAMIN RD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425233QPS,SHELL OIL,101 N FAULKENBURG RD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425234QPS,SHELL OIL,4015 S WEST SHORE BLVD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425235QPS,SHELL OIL,4801 W GANDY BLVD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425236QPS,SHELL OIL,10111 W HILLSBOROUGH AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425237QPS,SHELL OIL,3420 HANDY RD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425238QPS,SHELL OIL,5299 EHRLICH RD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425239QPS,SHELL OIL,7220 E HILLSBOROUGH AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425240QPS,SHELL OIL,10039 E BROADWAY AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425241QPS,SHELL OIL,8749 W WATERS AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425242QPS,SHELL OIL,6416 S DALE MABRY HWY,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543014500,SHELL OIL,3602 GANDY BLVD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575433049QPS,SHELL OIL,5935 MEMORIAL HWY,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575433205QPS,SHELL OIL,5705 GUNN HWY,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543387104,SHELL OIL,7615 GUNN HWY,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543857106,SHELL OIL,908 W FLETCHER AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543954200,SHELL OIL,1140 E FLETCHER AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544020100,SHELL OIL,3320 E HILLSBOROUGH AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544501604,SHELL OIL,2209 E BEARSS AVE,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57545054702,SHELL OIL,10052 CROSS CREEK BLVD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57545055402,SHELL OIL,10960 CROSS CREEK BLVD,TAMPA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 910041467QPS,SHELL OIL,801 N PINELLAS AVE,TARPON SPGS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57542494901,SHELL OIL,1001 E TARPON AVENUE,TARPON SPRING,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425273QPS,SHELL OIL,439 S DUNCAN DR,TAVARES,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425469QPS,SHELL OIL,92720 OVERSEAS HWY,TAVERNIER,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424950QPS,SHELL OIL,5602 FOWLER AVENUE EAST,TEMPLE TERRAC,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425274QPS,SHELL OIL,3 LAGRANDE BLVD,THE VILLAGES,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543444301,SHELL OIL,3431 SOUTHERN TRACE,THE VILLAGES,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425243QPS,SHELL OIL,12850 MORRIS BRIDGE RD,THONOTOSASSA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575245176QPS,SHELL OIL,3590 CHENEY HWY,TITUSVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575245207QPS,SHELL OIL,1110 GARDEN ST,TITUSVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575245209QPS,SHELL OIL,305 COUNTRY CLUB DR,TITUSVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543182208,SHELL OIL,3465 GARDEN STREET,TITUSVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57545056707,SHELL OIL,2104 E BRANDON BLVD,VALRICO,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 910023899QPS,SHELL OIL,2819 EAST HWY 60,VALRICO,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424878QPS,SHELL OIL,101 US HWY 41 BYPASS S,VENICE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424892QPS,SHELL OIL,1848 TAMIAMI TRAIL SOUTH,VENICE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575428000QPS,SHELL OIL,4300 S TAMIAMI TRAIL,VENICE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544183502,SHELL OIL,1883 TAMIAMI TRL S,VENICE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57545057200,SHELL OIL,610 S TAMIAMI TRAIL,VENICE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575236773QPS,SHELL OIL,5325 US 1,VERO BEACH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575281774QPS,SHELL OIL,975 SOUTHWEST 27 AVE,VERO BEACH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543181309,SHELL OIL,1600 14TH AVE,VERO BEACH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543182703,SHELL OIL,9520 20TH STREET,VERO BEACH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57545114308,SHELL OIL,14485 COLE ST,WALDO,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
